instance instanceType n m R beta duplDist seed alpha ubAlg testType tau time ttb iter iterTb bsSteps disp dispReal bal dispFirstFail balFirstFail dispFirstEC dispFirstECReal balFirstEC ubTime ub ubReal ecTime ecTimeMax ecNodes maxEcIter avgDispStep maxDispStep feasible balAlg th1 th2 balTime balTtb bbTime balTimeMax balNodes balCalls avgBalStep maxBalStep geNodes geNumBB avgBbNodes avgBbMoves avgBbDepth numMaxNodeIncr geDidReachTh2 balShakes balVnsShifts balVnsSwaps
weee-700-16-050-1 weee 700 16 244651 0.5 0 1 0.05 ubs full 1 1.03801 1.00013 19 18 0 8113 1.07133 0 NA NA 7019 0.991058 1.92479 0.396643 8140 1.07322 0.212004 0.0239348 1558 1 310.579 4820 1 2ge 2048 262144 0.376282 0.993874 0.277912 0.0747379 101521 20 0.227489 1.92479 101521 151 672.325 13.8742 14.4967 0 42 0 NA NA
weee-600-12-100-3 weee 600 12 179701 1 0 1 0.001 ubs full 1 0.558104 0.555123 2 2 0 3999 0.876013 0 NA NA 3630 0.838566 5.82789 0.169076 3999 0.876013 0.029487 0.0201119 18 1 1947.5 3528 1 2ge 2048 262144 0.381647 0.552175 0.345375 0.216782 172412 3 4.24016 5.82789 172412 112 1539.39 7.75893 54.2232 0 80 0 NA NA
weee-600-12-100-3 weee 600 12 179701 1 0 1 0.01 ubs full 1 0.461524 0.457983 3 3 0 3999 0.876013 0 NA NA 3608 0.835355 6.5308 0.19593 3999 0.876013 0.0424695 0.0198284 2522 1 1330.33 3600 1 2ge 2048 262144 0.250204 0.455163 0.223397 0.0975537 106339 4 3.48157 6.5308 106339 81 1312.83 9.69136 39.8148 0 51 0 NA NA
weee-600-12-100-3 weee 600 12 179701 1 0 1 0.05 ubs full 1 0.565345 0.560522 6 6 0 3999 0.876013 0 NA NA 3608 0.835355 4.14946 0.202341 3999 0.876013 0.061931 0.0181909 446 1 532.833 2806 1 2ge 2048 262144 0.316764 0.55847 0.275979 0.0990226 140324 7 1.21612 4.14946 140324 97 1446.64 6.05155 36.2371 0 68 0 NA NA
weee-400-11-025-2 weee 400 11 79801 0.25 0 1 0.001 ubs full 1 0.186564 0.185348 1 1 0 2201 0.979287 0 NA NA 2201 0.979287 0.93346 0.102946 2201 0.979287 0.00976037 0.00976043 9 1 2158 2158 1 2ge 2048 262144 0.0843737 0.183606 0.0733086 0.0507093 51897 2 0.93346 0.93346 51897 45 1153.27 8 51.9778 0 21 0 NA NA
weee-400-11-025-2 weee 400 11 79801 0.25 0 1 0.01 ubs full 1 0.173599 0.172427 1 1 0 2201 0.979287 0 NA NA 2201 0.979287 0.78004 0.137166 2201 0.979287 0.00707773 0.0070778 9 1 2067 2067 1 2ge 2048 262144 0.0400193 0.17084 0.0337553 0.0240562 20690 2 0.78004 0.78004 20690 25 827.6 7.96 45.04 0 9 0 NA NA
weee-400-11-025-2 weee 400 11 79801 0.25 0 1 0.05 ubs full 1 0.184028 0.182429 2 2 0 2201 0.979287 0 NA NA 2151 0.971457 0.125851 0.132072 2201 0.979287 0.0421056 0.0364801 12424 1 823 1596 1 2ge 2048 262144 0.015504 0.180986 0.0110109 0.0106256 6568 3 0.0663099 0.125851 6568 13 505.231 8.15385 14.5385 0 3 0 NA NA
weee-700-16-050-8 weee 700 16 244651 0.5 0 1 0.001 ubs full 1 1.12216 1.11215 5 5 0 7225 1.0075 0 NA NA 6445 0.947667 3.76679 0.406608 7225 1.0075 0.0892601 0.0353189 663 1 1442.4 6432 1 2ge 2048 262144 0.669784 1.10718 0.577398 0.150141 254974 6 1.39926 3.76679 254974 187 1363.5 11.3209 37.1337 0 114 0 NA NA
weee-700-16-050-8 weee 700 16 244651 0.5 0 1 0.01 ubs full 1 0.789892 0.780119 4 4 0 7225 1.0075 0 NA NA 6285 0.937022 3.19156 0.418194 7225 1.0075 0.0963422 0.0534531 334 1 1783 6192 1 2ge 2048 262144 0.326034 0.774367 0.267203 0.0900731 107612 5 1.5718 3.19156 107612 104 1034.73 12.2692 34.0673 0 48 0 NA NA
weee-700-16-050-8 weee 700 16 244651 0.5 0 1 0.05 ubs full 1 0.608688 0.595648 6 6 0 7225 1.0075 0 NA NA 6486 0.951077 1.85859 0.41497 7225 1.0075 0.0803208 0.0234678 112 1 852.5 4376 1 2ge 2048 262144 0.174407 0.589313 0.130931 0.0664536 43315 7 0.556304 1.85859 43315 69 627.754 12.5217 15.2609 0 19 0 NA NA
study-100-4-010-7 study 100 4 43 0.1 4908 1 0.001 none full 1 0.0662481 0.0335007 5 3 0 11 31 0 NA NA 9 29 0.615781 0.000580545 42 62 0.0204535 0.0176035 16217 1 1.6 6 1 2ge 2048 262144 0.033194 0.0561362 0.0317342 0.0114844 15738 5 0.341147 0.681157 15738 22 715.364 9.36364 21.3636 0 6 0 NA NA
study-100-4-010-7 study 100 4 43 0.1 4908 1 0.01 none full 1 0.033791 0.0200173 3 2 0 11 31 0 NA NA 10 30 0.230592 0.000578764 42 62 0.0168326 0.0131262 8890 1 2.66667 7 1 2ge 2048 262144 0.014238 0.0333176 0.0133288 0.00860314 6559 4 0.245597 0.393958 6559 12 546.583 7.75 13.8333 0 3 0 NA NA
study-100-4-010-7 study 100 4 43 0.1 4908 1 0.05 none full 1 0.0158403 0.00538538 3 2 0 11 31 0 NA NA 10 30 0.248553 0.000578771 42 62 0.0018042 0.00114601 6344 1 1 2 1 2ge 2048 262144 0.00128094 0.00510503 0.000863047 0.000728879 19 3 0.0891424 0.248553 19 4 4.75 16.75 2 0 0 0 NA NA
weee-400-7-100-5 weee 400 7 79801 1 0 1 0.001 ubs full 1 0.190949 0.190209 1 1 0 1024 0.675567 0 NA NA 1024 0.675567 2.60639 0.109248 1024 0.675567 0.00683642 0.0068365 5 1 1011 1011 1 2ge 2048 262144 0.072364 0.189297 0.0678668 0.0423969 29748 2 2.60639 2.60639 29748 23 1293.39 11.2174 89.2174 0 13 0 NA NA
weee-400-7-100-5 weee 400 7 79801 1 0 1 0.01 ubs full 1 0.137364 0.136435 1 1 0 1024 0.675567 0 NA NA 1024 0.675567 1.9693 0.107774 1024 0.675567 0.00352727 0.00352737 0 1 965 965 1 2ge 2048 262144 0.0333155 0.135325 0.0305864 0.0313064 11278 2 1.9693 1.9693 11278 11 1025.27 17.5455 46.3636 0 5 0 NA NA
weee-400-7-100-5 weee 400 7 79801 1 0 1 0.05 ubs full 1 0.0981999 0.0973986 1 1 0 1024 0.675567 0 NA NA 1024 0.675567 1.89014 0.0735973 1024 0.675567 0.003138 0.00313807 0 1 933 933 1 2ge 2048 262144 0.0243201 0.0962897 0.0224908 0.024309 8391 2 1.89014 1.89014 8391 8 1048.88 17.125 43.5 0 4 0 NA NA
weee-700-16-050-7 weee 700 16 244651 0.5 0 1 0.001 ubs full 1 1.61736 1.60766 6 6 0 7935 1.07968 0 NA NA 7304 1.03396 5.02752 0.353284 7935 1.07968 0.126652 0.0598818 28 1 1316.83 7278 1 2ge 2048 262144 1.16017 1.60262 1.00252 0.416307 418743 7 1.35678 5.02752 418743 306 1368.44 10.0065 26.0327 0 178 0 NA NA
weee-700-16-050-7 weee 700 16 244651 0.5 0 1 0.01 ubs full 1 1.11477 1.1044 7 7 0 7935 1.07968 0 NA NA 7315 1.03478 4.36638 0.372003 7935 1.07968 0.0977988 0.0294493 40 1 1124.29 7254 1 2ge 2048 262144 0.682762 1.09982 0.573239 0.19582 232417 8 0.950972 4.36638 232417 206 1128.24 10.1553 20.5 0 96 0 NA NA
weee-700-16-050-7 weee 700 16 244651 0.5 0 1 0.05 ubs full 1 0.778824 0.766751 6 6 0 7935 1.07968 0 NA NA 7272 1.03209 3.83078 0.355763 7935 1.07968 0.0844407 0.0268456 47 1 934.833 4958 1 2ge 2048 262144 0.373634 0.761616 0.312582 0.149007 125925 7 0.864738 3.83078 125925 112 1124.33 12.8036 19.9464 0 56 0 NA NA
weee-700-12-075-5 weee 700 12 244651 0.75 0 1 0.001 ubs full 1 0.446798 0.443288 2 2 0 4481 0.786023 0 NA NA 4236 0.762904 3.01745 0.23455 4481 0.786023 0.0417256 0.0312208 229 1 2238 4231 1 2ge 2048 262144 0.197547 0.440107 0.175652 0.0914507 82266 3 1.98857 3.01745 82266 58 1418.38 14.4828 77.4828 0 34 0 NA NA
weee-700-12-075-5 weee 700 12 244651 0.75 0 1 0.01 ubs full 1 0.393061 0.387654 3 3 0 4481 0.786023 0 NA NA 4263 0.765552 2.1495 0.254154 4481 0.786023 0.0414736 0.0218556 34 1 1481 4225 1 2ge 2048 262144 0.133836 0.384204 0.113801 0.0679857 42294 4 1.06736 2.1495 42294 47 899.872 12.7447 37.8936 0 20 0 NA NA
weee-700-12-075-5 weee 700 12 244651 0.75 0 1 0.05 ubs full 1 0.318418 0.315337 2 2 0 4481 0.786023 0 NA NA 4263 0.765552 1.13063 0.232448 4481 0.786023 0.0281372 0.0178572 13 1 1532 2846 1 2ge 2048 262144 0.0851299 0.311948 0.0728173 0.0439604 22881 3 0.96294 1.13063 22881 28 817.179 15.75 26.7143 0 11 0 NA NA
weee-600-14-025-3 weee 600 14 179701 0.25 0 1 0.001 ubs full 1 0.656105 0.651035 4 4 0 5255 1.01603 0 NA NA 4990 0.985559 2.19166 0.254283 5255 1.01603 0.046723 0.0226496 699 1 1299.75 4934 1 2ge 2048 262144 0.384607 0.647734 0.337017 0.106605 179086 5 0.755583 2.19166 179086 139 1288.39 10.9784 38.2734 0 77 0 NA NA
weee-600-14-025-3 weee 600 14 179701 0.25 0 1 0.01 ubs full 1 0.4571 0.452345 4 4 0 5255 1.01603 0 NA NA 5090 0.996333 1.23663 0.286508 5255 1.01603 0.0448912 0.0222232 42 1 1309 5071 1 2ge 2048 262144 0.155469 0.449134 0.125211 0.0631111 58780 5 0.389072 1.23663 58780 73 805.205 10.2877 27.7945 0 25 0 NA NA
weee-600-14-025-3 weee 600 14 179701 0.25 0 1 0.05 ubs full 1 0.386813 0.380916 5 5 0 5255 1.01603 0 NA NA 4696 0.954017 0.662201 0.273345 5255 1.01603 0.0466714 0.0146079 49 1 913.4 4019 1 2ge 2048 262144 0.0939875 0.377649 0.0701586 0.0396463 27123 6 0.227485 0.662201 27123 49 553.531 12.0612 13.3469 0 12 0 NA NA
study-200-8-010-10 study 200 8 46 0.1 19855 1 0.001 none full 1 186.275 0.0511436 89 1 0 13 32 0 NA NA 13 32 0.997053 0.00351131 45 67 185.103 3.97579 66156192 1 0.101124 9 1 2ge 2048 262144 1.07276 186.253 0.90251 0.0220968 255950 90 0.53058 1.3487 255950 1525 167.836 14.4216 7.58098 0 34 0 NA NA
study-200-8-010-10 study 200 8 46 0.1 19855 1 0.01 none full 1 16.3949 0.0591657 6 2 0 13 32 0 NA NA 12 31 0.976692 0.00348615 45 67 14.4662 5.31242 5686180 1 2 11 1 2ge 2048 262144 0.0520768 14.5299 0.0439315 0.015939 13539 6 0.464424 0.976692 13539 65 208.292 12.9538 13.6 0 4 0 NA NA
study-200-8-010-10 study 200 8 46 0.1 19855 1 0.05 none full 1 39.7584 0.0347241 15 2 0 13 32 0 NA NA 12 31 0.330733 0.00350239 45 67 39.6854 4.10776 14058981 1 0.333333 4 1 2ge 2048 262144 0.0497101 36.1614 0.0375995 0.00859915 8028 16 0.161349 0.599838 8028 72 111.5 15.3056 5.15278 0 1 0 NA NA
study-100-4-000-1 study 100 4 44 0 4907 1 0.001 none full 1 0.0291317 0.0147573 4 3 0 13 31 0 NA NA 11 29 0.257513 0.000546465 43 61 0.00214112 0.00106081 8496 1 1.5 4 1 2ge 2048 262144 0.0101214 0.0144667 0.00908724 0.00288817 4092 4 0.191753 0.305006 4092 19 215.368 7.89474 21.8421 0 0 0 NA NA
study-100-4-000-1 study 100 4 44 0 4907 1 0.01 none full 1 0.022039 0.00665528 3 2 0 13 31 0 NA NA 12 30 0.0882904 0.000550541 43 61 0.00227989 0.00152873 9546 1 1.66667 4 1 2ge 2048 262144 0.00214107 0.00637469 0.00151475 0.00113618 410 3 0.160554 0.393371 410 9 45.5556 7.55556 18.1111 0 0 0 NA NA
study-100-4-000-1 study 100 4 44 0 4907 1 0.05 none full 1 0.0482152 0.00706937 4 2 0 13 31 0 NA NA 12 30 0.00529687 0.000526158 43 61 0.0296751 0.0261401 25126 1 1.25 4 1 2ge 2048 262144 0.00212847 0.0339615 0.00156476 0.00117574 41 4 0.196674 0.662525 41 5 8.2 25.2 3.8 0 0 0 NA NA
weee-500-12-050-4 weee 500 12 124751 0.5 0 1 0.001 ubs full 1 0.380505 0.377514 4 4 0 3196 0.935826 0 NA NA 3047 0.91429 2.50336 0.150853 3196 0.935826 0.0282848 0.013133 30 1 783.25 2984 1 2ge 2048 262144 0.212848 0.375307 0.188604 0.0563588 99479 5 0.866284 2.50336 99479 84 1184.27 9.89286 45.3333 0 42 0 NA NA
weee-500-12-050-4 weee 500 12 124751 0.5 0 1 0.01 ubs full 1 0.232913 0.229976 4 4 0 3196 0.935826 0 NA NA 3089 0.920673 1.55312 0.149828 3196 0.935826 0.0227333 0.00979324 43 1 760.75 2936 1 2ge 2048 262144 0.0739905 0.228258 0.0608484 0.0292888 35525 5 0.492076 1.55312 35525 46 772.283 9.65217 30.6957 0 15 0 NA NA
weee-500-12-050-4 weee 500 12 124751 0.5 0 1 0.05 ubs full 1 0.250026 0.245668 7 7 0 3196 0.935826 0 NA NA 2833 0.877877 0.835972 0.142556 3196 0.935826 0.0333312 0.00764442 54 1 319.429 1881 1 2ge 2048 262144 0.0732964 0.23802 0.0570961 0.0220726 27358 7 0.216907 0.835972 27358 47 582.085 9.06383 17.1064 0 13 0 NA NA
weee-500-12-025-4 weee 500 12 124751 0.25 0 1 0.001 ubs full 1 0.416934 0.414147 4 4 0 3196 0.935826 0 NA NA 2999 0.90535 1.37405 0.142279 3196 0.935826 0.02438 0.0136047 19 1 792 2988 1 2ge 2048 262144 0.263788 0.412472 0.233801 0.0853596 137110 5 0.53962 1.37405 137110 109 1257.89 9.44954 43.0183 0 62 0 NA NA
weee-500-12-025-4 weee 500 12 124751 0.25 0 1 0.01 ubs full 1 0.234306 0.231583 3 3 0 3196 0.935826 0 NA NA 3125 0.925283 0.605788 0.144888 3196 0.935826 0.0204727 0.0105859 37 1 1054.67 3093 1 2ge 2048 262144 0.0845227 0.229632 0.069951 0.0302462 33626 4 0.294854 0.605788 33626 46 731 10.0652 28.6739 0 15 0 NA NA
weee-500-12-025-4 weee 500 12 124751 0.25 0 1 0.05 ubs full 1 0.163248 0.15342 2 1 0 2999 0.90535 0 NA NA 2999 0.90535 0.339371 0.141461 3196 0.935826 0.013704 0.00869775 14 1 1212.5 2377 1 2ge 2048 262144 0.0253171 0.150483 0.0195627 0.0248044 12356 3 0.169685 0.339371 12356 16 772.25 10.25 16.6875 0 5 0 NA NA
weee-600-14-075-10 weee 600 14 179701 0.75 0 1 0.001 ubs full 1 0.563209 0.559224 3 3 0 4487 0.930592 0 NA NA 4361 0.916746 2.82978 0.209586 4487 0.930592 0.0335046 0.0187027 32 1 1492.67 4352 1 2ge 2048 262144 0.342388 0.555949 0.301274 0.127839 145334 4 1.32491 2.82978 145334 111 1309.32 9.90991 51.4144 0 64 0 NA NA
weee-600-14-075-10 weee 600 14 179701 0.75 0 1 0.01 ubs full 1 0.231628 0.229645 1 1 0 4487 0.930592 0 NA NA 4487 0.930592 2.4477 0.19666 4487 0.930592 0.0151121 0.0151121 6 1 4452 4452 1 2ge 2048 262144 0.0571543 0.227009 0.0479499 0.0451606 23691 2 2.4477 2.4477 23691 25 947.64 13.08 40.88 0 11 0 NA NA
weee-600-14-075-10 weee 600 14 179701 0.75 0 1 0.05 ubs full 1 0.318806 0.314823 3 3 0 4487 0.930592 0 NA NA 4437 0.923858 1.73495 0.233827 4487 0.930592 0.0318104 0.0125522 168 1 1299.67 3849 1 2ge 2048 262144 0.0799792 0.31153 0.0625414 0.0367988 27144 4 0.689213 1.73495 27144 35 775.543 10.6286 20.8857 0 13 0 NA NA
weee-200-8-025-2 weee 200 8 19901 0.25 0 1 0.001 ubs full 1 0.0993601 0.0989129 1 1 0 597 1.00223 0 NA NA 597 1.00223 0.732221 0.0489595 597 1.00223 0.00207952 0.00207958 17 1 572 572 1 2ge 2048 262144 0.0486672 0.098346 0.0457288 0.0216798 22563 2 0.732221 0.732221 22563 23 981 7.21739 40.7391 0 9 0 NA NA
weee-200-8-025-2 weee 200 8 19901 0.25 0 1 0.01 ubs full 1 0.128548 0.127976 2 2 0 597 1.00223 0 NA NA 589 0.994314 0.695417 0.0800952 597 1.00223 0.00279963 0.00184772 22 1 274.5 541 1 2ge 2048 262144 0.0446356 0.127419 0.0408734 0.0226131 18849 3 0.476095 0.695417 18849 27 698.111 7.2963 25.8519 0 8 0 NA NA
weee-200-8-025-2 weee 200 8 19901 0.25 0 1 0.05 ubs full 1 0.0776871 0.0770625 2 2 0 597 1.00223 0 NA NA 589 0.994314 0.202189 0.0527625 597 1.00223 0.00275407 0.00173028 21 1 198 388 1 2ge 2048 262144 0.0217433 0.0764801 0.019234 0.0156741 8315 3 0.217096 0.232002 8315 15 554.333 5.86667 11.8667 0 4 0 NA NA
weee-200-8-050-4 weee 200 8 19901 0.5 0 1 0.001 ubs full 1 0.230823 0.230097 3 3 0 862 1.24501 0 NA NA 717 1.10783 2.15878 0.0657424 862 1.24501 0.00449804 0.00262363 21 1 284.667 709 1 2ge 2048 262144 0.158493 0.229496 0.151233 0.0688987 72099 4 1.1411 2.15878 72099 55 1310.89 10.8182 27.7636 0 31 0 NA NA
weee-200-8-050-4 weee 200 8 19901 0.5 0 1 0.01 ubs full 1 0.148143 0.14746 4 4 0 862 1.24501 0 NA NA 717 1.10783 1.54032 0.0637103 862 1.24501 0.00418715 0.00196161 9 1 209.5 693 1 2ge 2048 262144 0.0780737 0.146968 0.0732145 0.0213144 37640 5 0.687377 1.54032 37640 42 896.19 9.33333 21.5 0 15 0 NA NA
weee-200-8-050-4 weee 200 8 19901 0.5 0 1 0.05 ubs full 1 0.0719007 0.0711646 3 3 0 862 1.24501 0 NA NA 776 1.15939 1.22301 0.0366139 862 1.24501 0.00382259 0.00189683 17 1 275 739 1 2ge 2048 262144 0.0300377 0.0705397 0.0272911 0.0158352 12914 4 0.545273 1.22301 12914 22 587 7.40909 12.3636 0 5 0 NA NA
weee-400-9-075-1 weee 400 9 79801 0.75 0 1 0.001 ubs full 1 0.180673 0.179598 1 1 0 1600 0.824706 0 NA NA 1600 0.824706 2.86697 0.100965 1600 0.824706 0.00448626 0.00448634 0 1 1594 1594 1 2ge 2048 262144 0.0799395 0.178191 0.0735206 0.0604012 35841 2 2.86697 2.86697 35841 28 1280.04 11.1071 66.8214 0 16 0 NA NA
weee-400-9-075-1 weee 400 9 79801 0.75 0 1 0.01 ubs full 1 0.137304 0.136321 1 1 0 1600 0.824706 0 NA NA 1600 0.824706 2.10813 0.104894 1600 0.824706 0.00403507 0.00403515 0 1 1583 1583 1 2ge 2048 262144 0.0382581 0.135039 0.0346119 0.0370784 14750 2 2.10813 2.10813 14750 13 1134.62 19.4615 38.8462 0 7 0 NA NA
weee-400-9-075-1 weee 400 9 79801 0.75 0 1 0.05 ubs full 1 0.103555 0.102747 1 1 0 1600 0.824706 0 NA NA 1600 0.824706 1.85222 0.0726604 1600 0.824706 0.00299978 0.00299985 0 1 1280 1280 1 2ge 2048 262144 0.0346416 0.101704 0.0315706 0.0345956 16510 2 1.85222 1.85222 16510 16 1031.88 12.0625 24.0625 0 8 0 NA NA
weee-200-6-075-6 weee 200 6 19901 0.75 0 1 0.001 ubs full 1 0.0631769 0.0627934 1 1 0 349 0.74716 0 NA NA 349 0.74716 1.29363 0.0290498 349 0.74716 0.00107734 0.00107743 0 1 303 303 1 2ge 2048 262144 0.032312 0.0623113 0.030445 0.0252216 15075 2 1.29363 1.29363 15075 14 1076.79 9.92857 49.1429 0 6 0 NA NA
weee-200-6-075-6 weee 200 6 19901 0.75 0 1 0.01 ubs full 1 0.0376529 0.0372177 2 2 0 349 0.74716 0 NA NA 329 0.726099 0.915847 0.0289355 349 0.74716 0.00194942 0.00177897 7 1 165 325 1 2ge 2048 262144 0.00532004 0.0367238 0.00400147 0.00349494 2690 3 0.465865 0.915847 2690 8 336.25 8.75 42 0 1 0 NA NA
weee-200-6-075-6 weee 200 6 19901 0.75 0 1 0.05 ubs full 1 0.0347053 0.0343764 1 1 0 349 0.74716 0 NA NA 349 0.74716 0.555309 0.0293009 349 0.74716 0.00159307 0.00159314 7 1 217 217 1 2ge 2048 262144 0.00302202 0.0339114 0.00239156 0.0030358 2101 2 0.555309 0.555309 2101 4 525.25 6.5 18.75 0 1 0 NA NA
study-200-4-000-1 study 200 4 47 0 19854 1 0.001 none full 1 0.106786 0.0347511 5 2 0 10 29 0 NA NA 9 28 0.236679 0.00208685 46 71 0.05952 0.0278902 41698 1 1.8 8 1 2ge 2048 262144 0.0241312 0.0917163 0.0218105 0.00490139 7835 5 0.158512 0.367663 7835 19 412.368 17.4737 40.4211 0 2 0 NA NA
study-200-4-000-1 study 200 4 47 0 19854 1 0.01 none full 1 0.0357873 0.0207842 3 2 0 10 29 0 NA NA 9 28 0.152656 0.00209114 46 71 0.00429221 0.00241037 8471 1 1.66667 4 1 2ge 2048 262144 0.00964261 0.0202644 0.00865955 0.00706006 2567 3 0.143856 0.278912 2567 7 366.714 22.2857 19.4286 0 1 0 NA NA
study-200-4-000-1 study 200 4 47 0 19854 1 0.05 none full 1 0.0441634 0.015336 3 2 0 10 29 0 NA NA 9 28 0.0161688 0.0020968 46 71 0.0333525 0.0279133 16764 1 1.66667 4 1 2ge 2048 262144 0.0030328 0.0147539 0.00227915 0.0019141 13 4 0.0799361 0.22364 13 2 6.5 53.5 3 0 0 0 NA NA
weee-200-6-075-2 weee 200 6 19901 0.75 0 1 0.001 ubs full 1 0.0760842 0.0756988 1 1 0 306 0.769857 0 NA NA 306 0.769857 0.765197 0.0284033 306 0.769857 0.000794754 0.000794822 0 1 303 303 1 2ge 2048 262144 0.0461722 0.0752167 0.0436174 0.0270702 24113 2 0.765197 0.765197 24113 17 1418.41 7.11765 58.8824 0 11 0 NA NA
weee-200-6-075-2 weee 200 6 19901 0.75 0 1 0.01 ubs full 1 0.0465704 0.0462801 1 1 0 306 0.769857 0 NA NA 306 0.769857 0.616829 0.0298643 306 0.769857 0.000707281 0.000707348 0 1 303 303 1 2ge 2048 262144 0.0155691 0.0458728 0.0142511 0.0138437 7665 2 0.616829 0.616829 7665 11 696.818 7.54545 41.0909 0 3 0 NA NA
weee-200-6-075-2 weee 200 6 19901 0.75 0 1 0.05 ubs full 1 0.0367987 0.0364538 1 1 0 306 0.769857 0 NA NA 306 0.769857 0.170478 0.030045 306 0.769857 0.000390428 0.000390494 0 1 200 200 1 2ge 2048 262144 0.0057956 0.0360183 0.00515235 0.00582192 2085 2 0.170478 0.170478 2085 4 521.25 7.5 14.5 0 1 0 NA NA
weee-400-9-075-4 weee 400 9 79801 0.75 0 1 0.001 ubs full 1 0.173587 0.172605 1 1 0 1680 0.864813 0 NA NA 1680 0.864813 1.69349 0.0790973 1680 0.864813 0.0075614 0.00756147 10 1 1667 1667 1 2ge 2048 262144 0.0942075 0.17126 0.0876298 0.0524561 42727 2 1.69349 1.69349 42727 33 1294.76 11.3636 66.5455 0 18 0 NA NA
weee-400-9-075-4 weee 400 9 79801 0.75 0 1 0.01 ubs full 1 0.0989227 0.098127 1 1 0 1680 0.864813 0 NA NA 1680 0.864813 1.56338 0.070055 1680 0.864813 0.00605361 0.00605367 12 1 1644 1644 1 2ge 2048 262144 0.0285993 0.0970766 0.0256435 0.0215301 14350 2 1.56338 1.56338 14350 14 1025 12.8571 47.5 0 6 0 NA NA
weee-400-9-075-4 weee 400 9 79801 0.75 0 1 0.05 ubs full 1 0.0981762 0.0972126 1 1 0 1680 0.864813 0 NA NA 1680 0.864813 0.734866 0.082948 1680 0.864813 0.00573868 0.00573874 10 1 1231 1231 1 2ge 2048 262144 0.0167171 0.0959484 0.0143379 0.0166926 6254 2 0.734866 0.734866 6254 9 694.889 14.7778 19 0 3 0 NA NA
weee-500-10-025-6 weee 500 10 124751 0.25 0 1 0.001 ubs full 1 0.207451 0.206238 1 1 0 2550 0.84527 0 NA NA 2550 0.84527 0.84224 0.11547 2550 0.84527 0.0114664 0.0114665 17 1 2515 2515 1 2ge 2048 262144 0.0982417 0.204727 0.0905085 0.0675774 44755 2 0.84224 0.84224 44755 34 1316.32 9.41176 66.0294 0 20 0 NA NA
weee-500-10-025-6 weee 500 10 124751 0.25 0 1 0.01 ubs full 1 0.18706 0.184892 3 3 0 2550 0.84527 0 NA NA 2207 0.780802 0.170413 0.119884 2550 0.84527 0.018241 0.00794689 40 1 815 2102 1 2ge 2048 262144 0.0596838 0.183185 0.0503635 0.0271852 19407 4 0.220506 0.262227 19407 32 606.469 8.5625 21.25 0 9 0 NA NA
weee-500-10-025-6 weee 500 10 124751 0.25 0 1 0.05 ubs full 1 0.131028 0.129302 2 2 0 2550 0.84527 0 NA NA 2207 0.780802 0.0551177 0.115605 2550 0.84527 0.0136099 0.00750586 22 1 1222.5 2102 1 2ge 2048 262144 0.0135218 0.127548 0.00971259 0.00708366 4135 3 0.0520722 0.0551177 4135 7 590.714 5.42857 14.7143 0 2 0 NA NA
study-300-7-010-7 study 300 7 49 0.1 44802 1 0.001 none full 1 16.6823 12.6948 12 11 0 15 31 0 NA NA 13 29 0.45383 0.00673628 48 64 12.4399 2.81238 5560974 1 0.916667 9 1 2ge 2048 262144 0.224986 12.6938 0.207714 0.0270026 99762 12 0.345428 0.670985 99762 123 811.073 20.7317 21.0488 0 33 0 NA NA
study-300-7-010-7 study 300 7 49 0.1 44802 1 0.01 none full 1 15.823 3.40094 12 10 0 15 31 0 NA NA 13 29 0.273716 0.00670783 48 64 11.4442 8.20138 4944390 1 0.916667 9 1 2ge 2048 262144 0.132147 11.6031 0.118091 0.0203681 49007 12 0.330853 0.787952 49007 90 544.522 19.2889 18.8 0 19 0 NA NA
study-300-7-010-7 study 300 7 49 0.1 44802 1 0.05 none full 1 6.4723 1.70294 5 4 0 15 31 0 NA NA 13 29 0.118647 0.0067058 48 64 1.64737 1.47862 1947302 1 1.6 6 1 2ge 2048 262144 0.0348415 1.70169 0.0304698 0.0127603 7483 5 0.203181 0.378243 7483 21 356.333 32 7.85714 0 3 0 NA NA
weee-500-8-025-8 weee 500 8 124751 0.25 0 1 0.001 ubs full 1 0.111303 0.110474 1 1 0 1290 0.582412 0 NA NA 1290 0.582412 0.284364 0.082399 1290 0.582412 0.00341568 0.00341574 0 1 1269 1269 1 2ge 2048 262144 0.0333468 0.109382 0.0300381 0.0164312 16066 2 0.284364 0.284364 16066 16 1004.12 6.375 100.75 0 6 0 NA NA
weee-500-8-025-8 weee 500 8 124751 0.25 0 1 0.01 ubs full 1 0.0905994 0.0897824 1 1 0 1290 0.582412 0 NA NA 1290 0.582412 0.132625 0.083294 1290 0.582412 0.00187006 0.00187013 0 1 853 853 1 2ge 2048 262144 0.0135364 0.0886654 0.0113802 0.0134407 5291 2 0.132625 0.132625 5291 10 529.1 5.8 24.1 0 1 0 NA NA
weee-500-8-025-8 weee 500 8 124751 0.25 0 1 0.05 ubs full 1 0.0757798 0.0749492 1 1 0 1290 0.582412 0 NA NA -1 -1 -1 0.0830907 1290 0.582412 0 0 0 1 0 0 1 2ge 2048 262144 0.000400067 0 0 0 0 1 0 0 0 0 NA NA NA 0 0 0 NA NA
