            instance  instanceType     n   m        R  beta  duplDist  seed  alpha  ubAlg  testType       time  ubAlg  umdpAlg     ubTime      ub     lb  p1  p2  p3    disp   dispReal    umdpTime  timeLastEC  ecTtb  ecIterTb  ecNumAlt  ecTime  ecInsertTime  ecNodes  lsTime  lsAltImpr  lsSteps  lsShifts  lsSwaps  ferIter  ferAvgColTime  ferMaxColTime
 study-3600-59-010-1         study  3600  59       61   0.1   6478140     1  0.001    ubi      umdp    20.4319    ubi      fer    9.14769      32     15   3   9  15      21         31     7.99022     7.99022      0         0         0       0             0        0       0          0        0         0        0       12             NA        1.44561
  weee-4000-65-050-2          weee  4000  65  7997897   0.5       104     1  0.001    ubi      umdp    1800.64    ubi      fer    37.3829  301117  15330   3   6  19   15330   0.251264     1761.07     1761.07      0         0         0       0             0        0       0          0        0         0        0     2460             NA        1.12554
 study-1200-23-010-4         study  1200  23       56   0.1    719345     1  0.001    ubi      umdp    1.48365    ubi      fer   0.274641      26     10   3   9  15      17         31     1.02123     1.02123      0         0         0       0             0        0       0          0        0         0        0       10             NA       0.406338
  weee-800-17-025-10          weee   800  17   319601  0.25         0     1  0.001    ubi      umdp   0.225862    ubi      fer    0.14003    9439   3150   3   6  19    9439    1.01164   0.0392469   0.0392469      0         0         0       0             0        0       0          0        0         0        0        1             NA      0.0213031
  weee-3200-53-025-3          weee  3200  53  5118372  0.25        29     1  0.001    ubi      umdp    671.679    ubi      fer    17.1569  165692  26367   3   6  19  164219    1.05409     653.161     653.161      0         0         0       0             0        0       0          0        0         0        0     1484             NA       0.888682
   weee-400-11-075-4          weee   400  11    79801  0.75         0     1  0.001    ubi      umdp  0.0523091    ubi      fer  0.0300031    1990    247   3   6  19    1990   0.925352  0.00899386  0.00899386      0         0         0       0             0        0       0          0        0         0        0        1             NA     0.00372207
 weee-1200-23-075-10          weee  1200  23   719398  0.75         3     1  0.001    ubi      umdp   0.839082    ubi      fer   0.607664   19737   3702   3   6  19   19737   0.978801    0.108641    0.108641      0         0         0       0             0        0       0          0        0         0        0        1             NA      0.0587246
  weee-1600-29-050-7          weee  1600  29  1279198   0.5         3     1  0.001    ubi      umdp    30.9011    ubi      fer    1.83864   38407   5687   3   6  19   38086    1.01352     28.8194     28.8194      0         0         0       0             0        0       0          0        0         0        0      322             NA       0.599107
  study-800-17-000-3         study   800  17       55     0    319546     1  0.001    ubi      umdp   0.674903    ubi      fer  0.0949777      23      7   3   9  15      17         31    0.498488    0.498488      0         0         0       0             0        0       0          0        0         0        0        7             NA       0.364632
  study-400-11-010-5         study   400  11       51   0.1     79750     1  0.001    ubi      umdp   0.339939    ubi      fer  0.0121185      20      8   3   9  15      15         31    0.312528    0.312528      0         0         0       0             0        0       0          0        0         0        0        6             NA       0.288481
  weee-1200-23-025-7          weee  1200  23   719398  0.25         3     1  0.001    ubi      umdp   0.881242    ubi      fer   0.568801   22100    880   3   6  19   22100    1.03646    0.177228    0.177228      0         0         0       0             0        0       0          0        0         0        0        1             NA       0.125576
  weee-2400-41-100-9          weee  2400  41  2878786     1        15     1  0.001    ubi      umdp    786.485    ubi      fer    6.36168   84322   9747   3   6  19   80895   0.982603     779.454     779.454      0         0         0       0             0        0       0          0        0         0        0     3430             NA       0.674156
  weee-2400-41-075-8          weee  2400  41  2878785  0.75        16     1  0.001    ubi      umdp    512.195    ubi      fer    6.31636   99433  24246   3   6  19   97362    1.09098     505.211     505.211      0         0         0       0             0        0       0          0        0         0        0     2079             NA       0.776505
 study-2800-47-000-8         study  2800  47       63     0   3918538     1  0.001    ubi      umdp    11.3342    ubi      fer      4.212      32     11   3   9  15      20         31     5.29561     5.29561      0         0         0       0             0        0       0          0        0         0        0       13             NA        1.08503
  weee-2000-35-050-8          weee  2000  35  1998995   0.5         6     1  0.001    ubi      umdp    4.89766    ubi      fer    3.72275   63272   6032   3   6  19   63272    1.05148    0.756699    0.756699      0         0         0       0             0        0       0          0        0         0        0        1             NA       0.620222
  weee-2000-35-100-3          weee  2000  35  1998996     1         5     1  0.001    ubi      umdp    7.98495    ubi      fer    3.83647   62486   6769   3   6  19   62466    1.03662     3.69239     3.69239      0         0         0       0             0        0       0          0        0         0        0       21             NA        0.68109
  weee-2800-47-050-8          weee  2800  47  3918585   0.5        16     1  0.001    ubi      umdp    1800.25    ubi      fer     11.154  132824  35547   3   6  19   35547   0.549847     1788.12     1788.12      0         0         0       0             0        0       0          0        0         0        0     5415             NA       0.881993
 study-4000-65-000-3         study  4000  65       63     0   7997938     1  0.001    ubi      umdp    27.3545    ubi      fer     12.788      33     13   3   9  15      21         31      10.364      10.364      0         0         0       0             0        0       0          0        0         0        0       13             NA        1.58092
   weee-400-11-050-7          weee   400  11    79801   0.5         0     1  0.001    ubi      umdp  0.0406762    ubi      fer  0.0213224    2362    803   3   6  19    2362    1.01333  0.00779119  0.00779119      0         0         0       0             0        0       0          0        0         0        0        1             NA     0.00314636
  weee-4000-65-025-7          weee  4000  65  7997904  0.25        97     1  0.001    ubi      umdp    1800.75    ubi      fer    37.5937  296913  56141   3   6  19   56141   0.482496     1760.91     1760.91      0         0         0       0             0        0       0          0        0         0        0     2414             NA        1.15576
 study-3600-59-010-5         study  3600  59       60   0.1   6478141     1  0.001    ubi      umdp    20.5663    ubi      fer    8.97129      31     11   3   9  15      19         31     8.48038     8.48038      0         0         0       0             0        0       0          0        0         0        0       13             NA        1.48311
  weee-1200-23-075-2          weee  1200  23   719401  0.75         0     1  0.001    ubi      umdp    0.76019    ubi      fer   0.551147   20401   2195   3   6  19   20401   0.992155   0.0886751   0.0886751      0         0         0       0             0        0       0          0        0         0        0        1             NA      0.0396961
study-2000-35-010-10         study  2000  35       58   0.1   1998943     1  0.001    ubi      umdp    4.68297    ubi      fer    1.54027      29      7   3   9  15      19         31     2.36759     2.36759      0         0         0       0             0        0       0          0        0         0        0       11             NA       0.657993
 study-2000-35-010-8         study  2000  35       59   0.1   1998942     1  0.001    ubi      umdp    4.66789    ubi      fer    1.54582      29     10   3   9  15      19         31     2.39441     2.39441      0         0         0       0             0        0       0          0        0         0        0       11             NA       0.700158
 study-1600-29-000-4         study  1600  29       57     0   1279144     1  0.001    ubi      umdp    2.85001    ubi      fer   0.795651      28      9   3   9  15      18         31      1.5853      1.5853      0         0         0       0             0        0       0          0        0         0        0       11             NA       0.525218
  weee-3600-59-025-3          weee  3600  59  6478127  0.25        74     1  0.001    ubi      umdp    1800.26    ubi      fer    26.2229  216931  31941   3   6  19   31941   0.402986     1772.17     1772.17      0         0         0       0             0        0       0          0        0         0        0     3092             NA       0.998588
  weee-2000-35-050-1          weee  2000  35  1998995   0.5         6     1  0.001    ubi      umdp    170.371    ubi      fer     3.6469   59846   1527   3   6  19   58751    1.00145     166.307     166.307      0         0         0       0             0        0       0          0        0         0        0     1098             NA       0.605646
 study-2000-35-000-3         study  2000  35       61     0   1998940     1  0.001    ubi      umdp    4.79754    ubi      fer    1.53301      31     12   3   9  15      20         31     2.45981     2.45981      0         0         0       0             0        0       0          0        0         0        0       12             NA       0.682298
  weee-4000-65-050-6          weee  4000  65  7997903   0.5        98     1  0.001    ubi      umdp    1800.29    ubi      fer    37.5211  291670  26444   3   6  19   26444    0.32989      1760.5      1760.5      0         0         0       0             0        0       0          0        0         0        0     2396             NA         1.1282
  weee-1600-29-075-8          weee  1600  29  1279196  0.75         5     1  0.001    ubi      umdp    2.30829    ubi      fer    1.81315   39314   6933   3   6  19   39314    1.03645    0.268933    0.268933      0         0         0       0             0        0       0          0        0         0        0        1             NA       0.184677
 study-1600-29-000-7         study  1600  29       58     0   1279143     1  0.001    ubi      umdp    2.76286    ubi      fer   0.810044      28      8   3   9  15      18         31     1.49126     1.49126      0         0         0       0             0        0       0          0        0         0        0       11             NA       0.506737
 weee-3600-59-100-10          weee  3600  59  6478145     1        56     1  0.001    ubi      umdp     1800.6    ubi      fer    24.7966  212104   8299   3   6  19    8299   0.204133     1774.02     1774.02      0         0         0       0             0        0       0          0        0         0        0     3079             NA       0.944032
   weee-800-17-100-6          weee   800  17   319601     1         0     1  0.001    ubi      umdp    9.50774    ubi      fer   0.170624   10857    889   3   6  19   10363    1.05712     9.28557     9.28557      0         0         0       0             0        0       0          0        0         0        0      495             NA       0.559837
  weee-1600-29-025-1          weee  1600  29  1279197  0.25         4     1  0.001    ubi      umdp    2.51136    ubi      fer    1.83133   41084    802   3   6  19   41084    1.05352      0.4223      0.4223      0         0         0       0             0        0       0          0        0         0        0        1             NA       0.333343
  weee-3200-53-100-7          weee  3200  53  5118363     1        38     1  0.001    ubi      umdp    924.317    ubi      fer     17.093  168866  31805   3   6  19  166873    1.07026     905.963     905.963      0         0         0       0             0        0       0          0        0         0        0     1995             NA       0.916917
  weee-3600-59-100-2          weee  3600  59  6478145     1        56     1  0.001    ubi      umdp    1800.42    ubi      fer    25.3037  219863  39361   3   6  19   39361   0.447935      1773.4      1773.4      0         0         0       0             0        0       0          0        0         0        0     3039             NA        1.04864
  weee-2000-35-050-9          weee  2000  35  1998992   0.5         9     1  0.001    ubi      umdp    4.78184    ubi      fer    3.73084   65324   6314   3   6  19   65324    1.07328    0.626734    0.626734      0         0         0       0             0        0       0          0        0         0        0        1             NA       0.493365
   weee-400-11-025-6          weee   400  11    79801  0.25         0     1  0.001    ubi      umdp  0.0469457    ubi      fer  0.0257514    2248   1015   3   6  19    2248   0.981995  0.00850467  0.00850467      0         0         0       0             0        0       0          0        0         0        0        1             NA      0.0033738
  weee-2800-47-050-5          weee  2800  47  3918584   0.5        17     1  0.001    ubi      umdp    1800.32    ubi      fer    10.9039  134434   8281   3   6  19    8281   0.262144     1788.41     1788.41      0         0         0       0             0        0       0          0        0         0        0     5309             NA       0.866326
 study-4000-65-000-7         study  4000  65       63     0   7997938     1  0.001    ubi      umdp    26.4868    ubi      fer    12.6349      32     13   3   9  15      21         32     9.88255     9.88255      0         0         0       0             0        0       0          0        0         0        0       12             NA        1.62565
  weee-2800-47-050-6          weee  2800  47  3918579   0.5        22     1  0.001    ubi      umdp    708.912    ubi      fer    11.0025  119413  42371   3   6  19  117272    1.02094     696.864     696.864      0         0         0       0             0        0       0          0        0         0        0     2142             NA       0.702026
  weee-2800-47-025-8          weee  2800  47  3918585  0.25        16     1  0.001    ubi      umdp    1800.16    ubi      fer    11.1126  132824  35697   3   6  19   35697   0.550996     1788.06     1788.06      0         0         0       0             0        0       0          0        0         0        0     5396             NA       0.889583
 study-1200-23-010-2         study  1200  23       58   0.1    719343     1  0.001    ubi      umdp     1.4576    ubi      fer   0.288844      28     13   3   9  15      19         31    0.952244    0.952244      0         0         0       0             0        0       0          0        0         0        0       10             NA        0.43536
   weee-400-11-050-9          weee   400  11    79801   0.5         0     1  0.001    ubi      umdp  0.0416044    ubi      fer  0.0226086    1808    276   3   6  19    1808   0.871153  0.00751924  0.00751924      0         0         0       0             0        0       0          0        0         0        0        1             NA     0.00297548
  weee-4000-65-100-8          weee  4000  65  7997895     1       106     1  0.001    ubi      umdp    1800.23    ubi      fer    36.5336  293601  21164   3   6  19   21164   0.294186     1761.59     1761.59      0         0         0       0             0        0       0          0        0         0        0     2387             NA        1.16182
  weee-2400-41-100-7          weee  2400  41  2878788     1        13     1  0.001    ubi      umdp    86.3218    ubi      fer    6.40416   88650   6484   3   6  19   88313    1.02715     79.2664     79.2664      0         0         0       0             0        0       0          0        0         0        0      340             NA        0.71154
  weee-1600-29-050-6          weee  1600  29  1279198   0.5         3     1  0.001    ubi      umdp    255.585    ubi      fer    1.76821   44332  11202   3   6  19   41577    1.07343     253.578     253.578      0         0         0       0             0        0       0          0        0         0        0     2760             NA       0.639555
 study-3200-53-010-5         study  3200  53       58   0.1   5118343     1  0.001    ubi      umdp    15.3212    ubi      fer    6.32719      29     10   3   9  15      18         31     6.44539     6.44539      0         0         0       0             0        0       0          0        0         0        0       12             NA        1.29623
  weee-2000-35-075-6          weee  2000  35  1998994  0.75         7     1  0.001    ubi      umdp    4.51212    ubi      fer    3.65354   62788   1007   3   6  19   62788     1.0489    0.413782    0.413782      0         0         0       0             0        0       0          0        0         0        0        1             NA       0.279878
  weee-1600-29-100-2          weee  1600  29  1279197     1         4     1  0.001    ubi      umdp    405.717    ubi      fer    1.88059   43050   5668   3   6  19   38706    1.02262     403.589     403.589      0         0         0       0             0        0       0          0        0         0        0     4345             NA       0.536933
  weee-3200-53-100-3          weee  3200  53  5118372     1        29     1  0.001    ubi      umdp    670.767    ubi      fer    17.4215  165692  15137   3   6  19  164219    1.05409     652.011     652.011      0         0         0       0             0        0       0          0        0         0        0     1484             NA       0.913521
  weee-400-11-050-10          weee   400  11    79801   0.5         0     1  0.001    ubi      umdp  0.0477807    ubi      fer  0.0248242    2044    580   3   6  19    2044   0.944965   0.0103652   0.0103652      0         0         0       0             0        0       0          0        0         0        0        1             NA     0.00530261
  weee-3600-59-025-6          weee  3600  59  6478130  0.25        71     1  0.001    ubi      umdp    1800.24    ubi      fer    25.5598  225660  40071   3   6  19   40071   0.453718     1772.91     1772.91      0         0         0       0             0        0       0          0        0         0        0     3116             NA        1.02424
  study-800-17-010-4         study   800  17       55   0.1    319546     1  0.001    ubi      umdp   0.682904    ubi      fer  0.0864829      25     10   3   9  15      17         31    0.516857    0.516857      0         0         0       0             0        0       0          0        0         0        0        9             NA       0.354306
 study-4000-65-000-1         study  4000  65       62     0   7997939     1  0.001    ubi      umdp    27.3475    ubi      fer    12.6445      33     14   3   9  15      21         31     10.4137     10.4137      0         0         0       0             0        0       0          0        0         0        0       13             NA        1.62874
  study-400-11-010-6         study   400  11       50   0.1     79751     1  0.001    ubi      umdp    0.38354    ubi      fer  0.0143707      20      9   3   9  15      15         31    0.352041    0.352041      0         0         0       0             0        0       0          0        0         0        0        6             NA       0.324706
 study-2000-35-000-7         study  2000  35       58     0   1998943     1  0.001    ubi      umdp    4.59059    ubi      fer    1.51569      29     10   3   9  15      19         31     2.33081     2.33081      0         0         0       0             0        0       0          0        0         0        0       11             NA       0.631406
 study-4000-65-000-5         study  4000  65       61     0   7997940     1  0.001    ubi      umdp    27.4954    ubi      fer    12.7143      32     14   3   9  15      20         31     10.5443     10.5443      0         0         0       0             0        0       0          0        0         0        0       13             NA        1.59458
  weee-1600-29-050-5          weee  1600  29  1279201   0.5         0     1  0.001    ubi      umdp    2.39356    ubi      fer     1.8023   40659  15095   3   6  19   40659    1.05175    0.332467    0.332467      0         0         0       0             0        0       0          0        0         0        0        1             NA       0.241178
 study-1200-23-000-2         study  1200  23       58     0    719343     1  0.001    ubi      umdp    1.42895    ubi      fer   0.277482      28     12   3   9  15      19         31    0.935479    0.935479      0         0         0       0             0        0       0          0        0         0        0       10             NA       0.430496
 study-3200-53-000-5         study  3200  53       58     0   5118343     1  0.001    ubi      umdp    14.9052    ubi      fer    6.23433      29     11   3   9  15      18         31     6.17116     6.17116      0         0         0       0             0        0       0          0        0         0        0       12             NA        1.18534
  weee-2800-47-025-6          weee  2800  47  3918579  0.25        22     1  0.001    ubi      umdp    706.049    ubi      fer    10.9527  119413   1181   3   6  19  117272    1.02094     694.044     694.044      0         0         0       0             0        0       0          0        0         0        0     2142             NA       0.683551
 study-3200-53-010-3         study  3200  53       63   0.1   5118338     1  0.001    ubi      umdp    15.0986    ubi      fer    6.29749      32     14   3   9  15      21         31     6.29829     6.29829      0         0         0       0             0        0       0          0        0         0        0       12             NA        1.29806
  weee-2400-41-075-5          weee  2400  41  2878790  0.75        11     1  0.001    ubi      umdp    1671.77    ubi      fer     6.5292  102200  18613   3   6  19   95098    1.08252     1664.58     1664.58      0         0         0       0             0        0       0          0        0         0        0     7108             NA       0.719627
 study-2400-41-000-1         study  2400  41       60     0   2878741     1  0.001    ubi      umdp    7.61347    ubi      fer    2.62454      30      9   3   9  15      19         31     3.74737     3.74737      0         0         0       0             0        0       0          0        0         0        0       12             NA       0.834875
 study-3600-59-000-7         study  3600  59       65     0   6478136     1  0.001    ubi      umdp    21.2136    ubi      fer    9.20779      34     14   3   9  15      22         31     8.60374     8.60374      0         0         0       0             0        0       0          0        0         0        0       13             NA         1.5757
  weee-2000-35-100-9          weee  2000  35  1998992     1         9     1  0.001    ubi      umdp    4.70184    ubi      fer     3.6842   65324   5363   3   6  19   65324    1.07328    0.622411    0.622411      0         0         0       0             0        0       0          0        0         0        0        1             NA       0.481105
  weee-2400-41-100-8          weee  2400  41  2878785     1        16     1  0.001    ubi      umdp    511.044    ubi      fer    6.35381   99433   8406   3   6  19   97362    1.09098     504.011     504.011      0         0         0       0             0        0       0          0        0         0        0     2079             NA       0.822079
  weee-1200-23-075-6          weee  1200  23   719400  0.75         1     1  0.001    ubi      umdp   0.798341    ubi      fer   0.561815   19912   2026   3   6  19   19912   0.988611    0.113729    0.113729      0         0         0       0             0        0       0          0        0         0        0        1             NA      0.0637967
  study-800-17-000-9         study   800  17       56     0    319545     1  0.001    ubi      umdp   0.670918    ubi      fer  0.0849707      25     10   3   9  15      18         31    0.507032    0.507032      0         0         0       0             0        0       0          0        0         0        0        8             NA       0.350112
 weee-2000-35-075-10          weee  2000  35  1998996  0.75         5     1  0.001    ubi      umdp    4.36441    ubi      fer    3.61643   57297  10066   3   6  19   57297    0.99847    0.301448    0.301448      0         0         0       0             0        0       0          0        0         0        0        1             NA       0.165174
   weee-800-17-100-3          weee   800  17   319601     1         0     1  0.001    ubi      umdp   0.338149    ubi      fer   0.172521    9694   1800   3   6  19    9694    1.02114    0.111457    0.111457      0         0         0       0             0        0       0          0        0         0        0        1             NA      0.0916684
  weee-1600-29-025-3          weee  1600  29  1279195  0.25         6     1  0.001    ubi      umdp    88.6859    ubi      fer    1.81193   37717   7106   3   6  19   36799    1.00263     86.6414     86.6414      0         0         0       0             0        0       0          0        0         0        0      922             NA        0.55047
 study-2800-47-000-2         study  2800  47       61     0   3918540     1  0.001    ubi      umdp    10.5764    ubi      fer    4.17875      30     12   3   9  15      19         31     4.75625     4.75625      0         0         0       0             0        0       0          0        0         0        0       12             NA        1.03469
  study-400-11-010-9         study   400  11       51   0.1     79750     1  0.001    ubi      umdp   0.377009    ubi      fer  0.0138631      21     10   3   9  15      16         31    0.348085    0.348085      0         0         0       0             0        0       0          0        0         0        0        6             NA       0.318463
  weee-1600-29-100-4          weee  1600  29  1279197     1         4     1  0.001    ubi      umdp     2.2246    ubi      fer    1.79613   37411   5237   3   6  19   37411    1.00622     0.17439     0.17439      0         0         0       0             0        0       0          0        0         0        0        1             NA      0.0854122
  weee-1600-29-025-7          weee  1600  29  1279198  0.25         3     1  0.001    ubi      umdp    33.0092    ubi      fer    1.85438   38407  11203   3   6  19   38086    1.01352     30.9215     30.9215      0         0         0       0             0        0       0          0        0         0        0      322             NA       0.596413
 study-3200-53-000-3         study  3200  53       63     0   5118338     1  0.001    ubi      umdp     15.123    ubi      fer    6.29235      32     13   3   9  15      21         31     6.33019     6.33019      0         0         0       0             0        0       0          0        0         0        0       12             NA        1.28007
  weee-2800-47-075-9          weee  2800  47  3918580  0.75        21     1  0.001    ubi      umdp    1070.06    ubi      fer    10.8929  124723  19656   3   6  19  121574    1.04356     1058.18     1058.18      0         0         0       0             0        0       0          0        0         0        0     3169             NA        0.77028
  study-800-17-010-1         study   800  17       55   0.1    319546     1  0.001    ubi      umdp   0.633993    ubi      fer  0.0830003      23      9   3   9  15      16         31    0.471735    0.471735      0         0         0       0             0        0       0          0        0         0        0        8             NA       0.331157
 study-4000-65-010-6         study  4000  65       61   0.1   7997940     1  0.001    ubi      umdp    27.4104    ubi      fer    12.6887      31     11   3   9  15      19         31     10.5583     10.5583      0         0         0       0             0        0       0          0        0         0        0       13             NA         1.6551
 weee-2000-35-050-10          weee  2000  35  1998996   0.5         5     1  0.001    ubi      umdp    4.37286    ubi      fer     3.6188   57297  12956   3   6  19   57297    0.99847    0.291939    0.291939      0         0         0       0             0        0       0          0        0         0        0        1             NA       0.149762
study-3600-59-000-10         study  3600  59       59     0   6478142     1  0.001    ubi      umdp    21.1314    ubi      fer    9.08838      31      9   3   9  15      19         31     8.69012     8.69012      0         0         0       0             0        0       0          0        0         0        0       13             NA        1.60034
 study-2800-47-000-4         study  2800  47       60     0   3918541     1  0.001    ubi      umdp    10.8854    ubi      fer     4.2159      30     12   3   9  15      19         31     4.89955     4.89955      0         0         0       0             0        0       0          0        0         0        0       12             NA        1.12562
  weee-4000-65-100-6          weee  4000  65  7997903     1        98     1  0.001    ubi      umdp    1800.62    ubi      fer    37.8772  291670   2816   3   6  19    2816   0.107314     1760.57     1760.57      0         0         0       0             0        0       0          0        0         0        0     2393             NA        1.12864
  weee-4000-65-075-7          weee  4000  65  7997904  0.75        97     1  0.001    ubi      umdp    1800.74    ubi      fer    37.5327  296913  60514   3   6  19   60514    0.50151     1761.03     1761.03      0         0         0       0             0        0       0          0        0         0        0     2410             NA        1.10807
 study-3600-59-000-6         study  3600  59       61     0   6478140     1  0.001    ubi      umdp    21.1516    ubi      fer    9.15974      32     13   3   9  15      20         31      8.6253      8.6253      0         0         0       0             0        0       0          0        0         0        0       13             NA        1.52822
 study-1600-29-010-7         study  1600  29       58   0.1   1279143     1  0.001    ubi      umdp    2.87469    ubi      fer   0.803868      28     13   3   9  15      18         31     1.61193     1.61193      0         0         0       0             0        0       0          0        0         0        0       11             NA       0.538454
  weee-2400-41-025-9          weee  2400  41  2878786  0.25        15     1  0.001    ubi      umdp    788.919    ubi      fer    6.47115   84322  20141   3   6  19   80895   0.982603     781.767     781.767      0         0         0       0             0        0       0          0        0         0        0     3430             NA       0.612905
 study-1200-23-010-7         study  1200  23       59   0.1    719342     1  0.001    ubi      umdp    1.36943    ubi      fer   0.244317      28     11   3   9  15      19         31    0.893782    0.893782      0         0         0       0             0        0       0          0        0         0        0       10             NA       0.423983
  weee-3600-59-100-4          weee  3600  59  6478145     1        56     1  0.001    ubi      umdp     1800.6    ubi      fer    26.0835  221389   2993   3   6  19    2993   0.120039     1772.79     1772.79      0         0         0       0             0        0       0          0        0         0        0     3025             NA        1.01359
  weee-3600-59-050-7          weee  3600  59  6478147   0.5        54     1  0.001    ubi      umdp    998.706    ubi      fer    25.6158  203803  56089   3   6  19  202099    1.04473     971.275     971.275      0         0         0       0             0        0       0          0        0         0        0     1707             NA       0.964232
 study-2000-35-000-1         study  2000  35       59     0   1998942     1  0.001    ubi      umdp    4.89358    ubi      fer    1.52447      29     10   3   9  15      18         31     2.55945     2.55945      0         0         0       0             0        0       0          0        0         0        0       12             NA       0.685134
  weee-3200-53-100-5          weee  3200  53  5118377     1        24     1  0.001    ubi      umdp    1800.19    ubi      fer    17.4246  171809  32337   3   6  19   32337   0.454683     1781.49     1781.49      0         0         0       0             0        0       0          0        0         0        0     3975             NA        0.87284
 study-4000-65-000-6         study  4000  65       61     0   7997940     1  0.001    ubi      umdp    27.1809    ubi      fer    12.6549      31     12   3   9  15      19         31     10.2834     10.2834      0         0         0       0             0        0       0          0        0         0        0       13             NA        1.58365
 study-1200-23-010-5         study  1200  23       54   0.1    719347     1  0.001    ubi      umdp    1.28973    ubi      fer   0.253942      26     10   3   9  15      17         31    0.849389    0.849389      0         0         0       0             0        0       0          0        0         0        0       10             NA       0.391813
  weee-4000-65-075-2          weee  4000  65  7997897  0.75       104     1  0.001    ubi      umdp    1800.69    ubi      fer    37.4534  301117  42405   3   6  19   42405   0.417674     1761.05     1761.05      0         0         0       0             0        0       0          0        0         0        0     2461             NA        1.11632
 study-2800-47-010-2         study  2800  47       61   0.1   3918540     1  0.001    ubi      umdp    10.9368    ubi      fer    4.17916      30     13   3   9  15      19         31     4.89728     4.89728      0         0         0       0             0        0       0          0        0         0        0       12             NA        1.11619
  weee-4000-65-075-8          weee  4000  65  7997895  0.75       106     1  0.001    ubi      umdp    1800.66    ubi      fer    36.9294  293601  41769   3   6  19   41769   0.416769     1761.54     1761.54      0         0         0       0             0        0       0          0        0         0        0     2397             NA         1.1067
 weee-2800-47-075-10          weee  2800  47  3918581  0.75        20     1  0.001    ubi      umdp    12.2227    ubi      fer    10.7028  114566  26325   3   6  19  114566    1.01032    0.562726    0.562726      0         0         0       0             0        0       0          0        0         0        0        1             NA       0.302201
  weee-2800-47-025-3          weee  2800  47  3918567  0.25        34     1  0.001    ubi      umdp    1800.04    ubi      fer    10.6321  127382   7142   3   6  19    7142   0.247287     1788.38     1788.38      0         0         0       0             0        0       0          0        0         0        0     5392             NA       0.795602
  weee-1600-29-100-7          weee  1600  29  1279198     1         3     1  0.001    ubi      umdp    32.2527    ubi      fer    1.85588   38407   3229   3   6  19   38086    1.01352     30.1443     30.1443      0         0         0       0             0        0       0          0        0         0        0      322             NA        0.66146
 study-2800-47-010-6         study  2800  47       59   0.1   3918542     1  0.001    ubi      umdp    10.7459    ubi      fer    4.19868      31     13   3   9  15      20         31      4.7928      4.7928      0         0         0       0             0        0       0          0        0         0        0       12             NA          1.122
 weee-3200-53-075-10          weee  3200  53  5118370  0.75        31     1  0.001    ubi      umdp    1800.24    ubi      fer    17.8434  167640  40027   3   6  19   40027   0.509483     1781.08     1781.08      0         0         0       0             0        0       0          0        0         0        0     3876             NA       0.922195
  weee-1600-29-075-7          weee  1600  29  1279198  0.75         3     1  0.001    ubi      umdp    31.8743    ubi      fer    1.84132   38407  10522   3   6  19   38086    1.01352      29.795      29.795      0         0         0       0             0        0       0          0        0         0        0      322             NA       0.604147
   weee-400-11-025-4          weee   400  11    79801  0.25         0     1  0.001    ubi      umdp  0.0428254    ubi      fer   0.022535    1990    808   3   6  19    1990   0.925352   0.0083416   0.0083416      0         0         0       0             0        0       0          0        0         0        0        1             NA     0.00320083
  weee-2400-41-050-3          weee  2400  41  2878789   0.5        12     1  0.001    ubi      umdp    10.4703    ubi      fer    6.64626   84857  19010   3   6  19   84848    1.01315     3.16209     3.16209      0         0         0       0             0        0       0          0        0         0        0       11             NA       0.649093
  weee-2800-47-025-1          weee  2800  47  3918579  0.25        22     1  0.001    ubi      umdp    1524.25    ubi      fer    10.9461  136495  10857   3   6  19  131936    1.08866     1512.29     1512.29      0         0         0       0             0        0       0          0        0         0        0     4562             NA        0.85584
 study-3600-59-000-3         study  3600  59       62     0   6478139     1  0.001    ubi      umdp    21.2577    ubi      fer    9.11397      32     13   3   9  15      20         31     8.78453     8.78453      0         0         0       0             0        0       0          0        0         0        0       13             NA        1.61019
 study-3600-59-000-9         study  3600  59       61     0   6478140     1  0.001    ubi      umdp    20.8302    ubi      fer    8.98928      32     15   3   9  15      20         31     8.60475     8.60475      0         0         0       0             0        0       0          0        0         0        0       13             NA        1.51293
 study-2000-35-010-5         study  2000  35       59   0.1   1998942     1  0.001    ubi      umdp    4.55649    ubi      fer    1.52739      29      8   3   9  15      19         31     2.28365     2.28365      0         0         0       0             0        0       0          0        0         0        0       11             NA       0.613538
  weee-3200-53-100-8          weee  3200  53  5118364     1        37     1  0.001    ubi      umdp    1800.27    ubi      fer    16.4441  178575  43533   3   6  19   43533   0.534086     1782.51     1782.51      0         0         0       0             0        0       0          0        0         0        0     4022             NA        0.94408
   weee-800-17-100-2          weee   800  17   319601     1         0     1  0.001    ubi      umdp   0.228297    ubi      fer   0.149408   10067   1789   3   6  19   10067    1.04106     0.03256     0.03256      0         0         0       0             0        0       0          0        0         0        0        1             NA      0.0134327
  study-400-11-010-1         study   400  11       56   0.1     79745     1  0.001    ubi      umdp   0.372931    ubi      fer  0.0123915      23     11   3   9  15      17         31    0.345397    0.345397      0         0         0       0             0        0       0          0        0         0        0        7             NA       0.316786
   weee-400-11-025-8          weee   400  11    79801  0.25         0     1  0.001    ubi      umdp  0.0417624    ubi      fer  0.0223602    1831    517   3   6  19    1831   0.896163   0.0077143   0.0077143      0         0         0       0             0        0       0          0        0         0        0        1             NA     0.00305316
