instance n m beta time alpha nsolved ubi lbColor ub lb vs timelim memlim
weee-500-12-100-6 500 12 1 444.437138080597 0.001 1 0.984808794690624 0.984808794690624 0.984808794690624 0.984808794690624 0.984808794690624 0 0
weee-500-8-025-6 500 8 0.25 13.2451350688934 0.05 1 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370195 0 0
weee-500-8-025-6 500 8 0.25 13.1510181427002 0.01 1 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370195 0 0
weee-500-8-025-6 500 8 0.25 17.0768430233002 0.001 1 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370195 0 0
weee-500-8-050-6 500 8 0.5 13.6378479003906 0.05 1 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370195 0 0
weee-500-8-050-6 500 8 0.5 13.2071280479431 0.01 1 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370195 0 0
weee-500-8-050-6 500 8 0.5 17.8872399330139 0.001 1 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370195 0 0
weee-500-8-075-6 500 8 0.75 13.135880947113 0.05 1 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370195 0 0
weee-500-8-075-6 500 8 0.75 13.2402830123901 0.01 1 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370195 0 0
weee-500-8-075-6 500 8 0.75 29.9724819660187 0.001 1 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370195 0 0
weee-500-8-100-6 500 8 1 13.4570868015289 0.05 1 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370195 0 0
weee-500-8-100-6 500 8 1 13.195503950119 0.01 1 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370195 0 0
weee-500-8-100-6 500 8 1 18.415796995163 0.001 1 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370194 0.624871983370195 0 0
weee-600-10-025-6 600 10 0.25 17.1124279499054 0.05 1 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0 0
weee-600-10-025-6 600 10 0.25 17.7849459648132 0.01 1 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0 0
weee-600-10-025-6 600 10 0.25 144.564230203629 0.001 1 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0 0
weee-600-10-050-6 600 10 0.5 17.4850029945374 0.05 1 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0 0
weee-600-10-050-6 600 10 0.5 17.5822279453278 0.01 1 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0 0
weee-600-10-050-6 600 10 0.5 333.421219110489 0.001 1 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0 0
weee-600-10-075-6 600 10 0.75 18.1137108802795 0.05 1 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0 0
weee-600-10-075-6 600 10 0.75 18.8675339221954 0.01 1 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0 0
weee-600-10-075-6 600 10 0.75 50.9009249210358 0.001 1 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0 0
weee-600-10-100-6 600 10 1 18.7657589912415 0.05 1 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0 0
weee-600-10-100-6 600 10 1 18.5137991905212 0.01 1 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0 0
weee-600-10-100-6 600 10 1 894.42470908165 0.001 1 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0.765079409405324 0 0
weee-600-12-025-6 600 12 0.25 24.8808557987213 0.05 1 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0 0
weee-600-12-025-6 600 12 0.25 24.923574924469 0.01 1 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0 0
weee-600-12-025-6 600 12 0.25 159.913373231888 0.001 1 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0 0
weee-600-12-050-6 600 12 0.5 23.3718829154968 0.05 1 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0 0
weee-600-12-050-6 600 12 0.5 30.3274140357971 0.01 1 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0 0
weee-600-12-050-6 600 12 0.5 471.055334806442 0.001 1 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0 0
weee-600-12-075-6 600 12 0.75 22.2030780315399 0.05 1 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0 0
weee-600-12-075-6 600 12 0.75 24.8398451805115 0.01 1 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0 0
weee-600-12-075-6 600 12 0.75 908.196290969849 0.001 1 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0 0
weee-600-12-100-6 600 12 1 24.7164509296417 0.05 1 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0 0
weee-600-12-100-6 600 12 1 30.1142671108246 0.01 1 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0 0
weee-600-12-100-6 600 12 1 1423.27327799797 0.001 1 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0.883657557654548 0 0
weee-600-14-025-6 600 14 0.25 44.8520019054413 0.05 1 1.02604637054082 1.02604637054082 1.02604637054082 1.02604637054082 1.02604637054083 0 0
weee-600-14-025-6 600 14 0.25 121.085627794266 0.01 1 1.02604637054082 1.02604637054082 1.02604637054082 1.02604637054082 1.02604637054083 0 0
weee-600-14-025-6 600 14 0.25 3615.77208089828 0.001 1 1.02604637054082 1.02604637054082 1.02603142763757 1.02603142763757 NA 1 0
weee-600-14-050-6 600 14 0.5 58.7226321697235 0.05 1 1.02604637054082 1.02604637054082 1.02604637054082 1.02604637054082 1.02604637054083 0 0
weee-600-14-050-6 600 14 0.5 49.5650780200958 0.01 1 1.02604637054082 1.02604637054082 1.02604637054082 1.02604637054082 1.02604637054083 0 0
weee-600-14-050-6 600 14 0.5 1076.38317394257 0.001 1 1.02604637054082 1.02604637054082 1.02604637054082 1.02604637054082 1.02604637054083 0 0
weee-600-14-075-6 600 14 0.75 52.6760621070862 0.05 1 1.02604637054082 1.02604637054082 1.02604637054082 1.02604637054082 1.02604637054083 0 0
weee-600-14-075-6 600 14 0.75 65.5531170368195 0.01 1 1.02604637054082 1.02604637054082 1.02604637054082 1.02604637054082 1.02604637054083 0 0
weee-600-14-075-6 600 14 0.75 3616.1189520359 0.001 1 1.02604637054082 1.02604637054082 1.02603142763757 1.02603142763757 NA 1 0
weee-600-14-100-6 600 14 1 624.411494016647 0.05 1 1.02604637054082 1.02604637054082 1.02604637054082 1.02604637054082 1.02604637054083 0 0
weee-600-14-100-6 600 14 1 176.997539997101 0.01 1 1.02604637054082 1.02604637054082 1.02604637054082 1.02604637054082 1.02604637054083 0 0
weee-600-14-100-6 600 14 1 3615.60299015045 0.001 1 1.02604637054082 1.02604637054082 1.02603142763757 1.02603142763757 NA 1 0
weee-700-12-025-6 700 12 0.25 22.3645720481873 0.05 1 0.721848410125007 0.721848410125007 0.721848410125007 0.721848410125007 0.721855638268485 0 0
weee-700-12-025-6 700 12 0.25 22.5115878582001 0.01 1 0.721848410125007 0.721848410125007 0.721848410125007 0.721848410125007 0.721855638268485 0 0
weee-700-12-025-6 700 12 0.25 194.237356185913 0.001 1 0.721848410125007 0.721848410125007 0.721848410125007 0.721848410125007 0.721855638268485 0 0
weee-700-12-050-6 700 12 0.5 21.6983318328857 0.05 1 0.721848410125007 0.721848410125007 0.721848410125007 0.721848410125007 0.721848410125007 0 0
weee-700-12-050-6 700 12 0.5 21.8363430500031 0.01 1 0.721848410125007 0.721848410125007 0.721848410125007 0.721848410125007 0.721855638268485 0 0
weee-700-12-050-6 700 12 0.5 310.278126001358 0.001 1 0.721848410125007 0.721848410125007 0.721848410125007 0.721848410125007 0.721855638268485 0 0
weee-700-12-075-6 700 12 0.75 21.2403171062469 0.05 1 0.721848410125007 0.721848410125007 0.721848410125007 0.721848410125007 0.721848410125007 0 0
weee-700-12-075-6 700 12 0.75 22.8821737766266 0.01 1 0.721848410125007 0.721848410125007 0.721848410125007 0.721848410125007 0.721855638268485 0 0
weee-700-12-075-6 700 12 0.75 216.106123924255 0.001 1 0.721848410125007 0.721848410125007 0.721848410125007 0.721848410125007 0.721855638268485 0 0
weee-700-12-100-6 700 12 1 21.3481111526489 0.05 1 0.721848410125007 0.721848410125007 0.721848410125007 0.721848410125007 0.721848410125007 0 0
weee-700-12-100-6 700 12 1 24.1830201148987 0.01 1 0.721848410125007 0.721848410125007 0.721848410125007 0.721848410125007 0.721855638268485 0 0
weee-700-12-100-6 700 12 1 466.156054973602 0.001 1 0.721848410125007 0.721848410125007 0.721848410125007 0.721848410125007 0.721855638268485 0 0
weee-700-14-025-6 700 14 0.25 38.8638389110565 0.05 1 0.873054227468144 0.873054227468144 0.873054227468144 0.873054227468144 0.873054227468144 0 0
weee-700-14-025-6 700 14 0.25 39.9222869873047 0.01 1 0.873054227468144 0.873054227468144 0.873054227468144 0.873054227468144 0.873054227468144 0 0
weee-700-14-025-6 700 14 0.25 1185.79946112633 0.001 1 0.873054227468144 0.873054227468144 0.873054227468144 0.873054227468144 0.873054227468144 0 0
weee-700-14-050-6 700 14 0.5 38.7196929454803 0.05 1 0.873054227468144 0.873054227468144 0.873054227468144 0.873054227468144 0.873054227468144 0 0
weee-700-14-050-6 700 14 0.5 43.572282075882 0.01 1 0.873054227468144 0.873054227468144 0.873054227468144 0.873054227468144 0.873054227468144 0 0
weee-700-14-050-6 700 14 0.5 1796.76887512207 0.001 1 0.873054227468144 0.873054227468144 0.873054227468144 0.873054227468144 0.873054227468144 0 0
weee-700-14-075-6 700 14 0.75 44.7203898429871 0.05 1 0.873054227468144 0.873054227468144 0.873054227468144 0.873054227468144 0.873054227468144 0 0
weee-700-14-075-6 700 14 0.75 50.8552069664001 0.01 1 0.873054227468144 0.873054227468144 0.873054227468144 0.873054227468144 0.873054227468144 0 0
weee-700-14-075-6 700 14 0.75 2131.69674897194 0.001 1 0.873054227468144 0.873054227468144 0.873054227468144 0.873054227468144 0.873054227468144 0 0
weee-700-14-100-6 700 14 1 61.3852269649506 0.05 1 0.873054227468144 0.873054227468144 0.873054227468144 0.873054227468144 0.873054227468144 0 0
weee-700-14-100-6 700 14 1 69.6169149875641 0.01 1 0.873054227468144 0.873054227468144 0.873054227468144 0.873054227468144 0.873054227468144 0 0
weee-700-14-100-6 700 14 1 3618.64986801147 0.001 1 0.873054227468144 0.873054227468144 0.873017883551076 0.873017883551076 NA 1 0
weee-700-16-025-6 700 16 0.25 3624.96833992004 0.05 1 1.04421533301326 1.04421533301326 1.04411810519692 1.04411810519692 NA 1 0
weee-700-16-025-6 700 16 0.25 3624.42240595818 0.01 1 1.04421533301326 1.04421533301326 1.04411810519692 1.04411810519692 NA 1 0
weee-700-16-025-6 700 16 0.25 3624.13284921646 0.001 1 1.04421533301326 1.04421533301326 1.04411810519692 1.04411810519692 NA 1 0
weee-700-16-050-6 700 16 0.5 929.876829147339 0.05 1 1.04421533301326 1.04421533301326 1.04421533301326 1.04421533301326 1.04421533301326 0 0
weee-700-16-050-6 700 16 0.5 3624.78741788864 0.01 1 1.04421533301326 1.04421533301326 1.04411810519692 1.04411810519692 NA 1 0
weee-700-16-050-6 700 16 0.5 3624.33356904984 0.001 1 1.04421533301326 1.04421533301326 1.04411810519692 1.04411810519692 NA 1 0
weee-700-16-075-6 700 16 0.75 475.396845817566 0.05 1 1.04421533301326 1.04421533301326 1.04421533301326 1.04421533301326 1.04421533301326 0 0
weee-700-16-075-6 700 16 0.75 3623.84320902824 0.01 1 1.04421533301326 1.04421533301326 1.04411810519692 1.04411810519692 NA 1 0
weee-700-16-075-6 700 16 0.75 3624.29868912697 0.001 1 1.04421533301326 1.04421533301326 1.04411810519692 1.04411810519692 NA 1 0
weee-700-16-100-6 700 16 1 3624.07530593872 0.05 1 1.04421533301326 1.04421533301326 1.04411810519692 1.04411810519692 NA 1 0
weee-700-16-100-6 700 16 1 1572.75270986557 0.01 1 1.04421533301326 1.04421533301326 1.04421533301326 1.04421533301326 1.04421533301326 0 0
weee-700-16-100-6 700 16 1 3624.0249710083 0.001 1 1.04421533301326 1.04421533301326 1.04411810519692 1.04411810519692 NA 1 0
study-100-4-000-6 100 4 0 9.63250303268433 0.001 1 30 30 30 30 30 0 0
study-100-4-010-6 100 4 0.1 9.2386109828949 0.001 1 30 30 30 30 30 0 0
study-100-5-000-6 100 5 0 14.9791810512543 0.001 1 33 33 33 33 33 0 0
study-100-5-010-6 100 5 0.1 87.7319400310516 0.001 1 33 33 33 33 33 0 0
study-200-4-000-6 200 4 0 11.9150819778442 0.001 1 29 29 29 29 29 0 0
study-200-4-010-6 200 4 0.1 15.6776990890503 0.001 1 29 29 29 29 29 0 0
study-200-6-000-6 200 6 0 46.6381068229675 0.001 1 30 30 30 30 30 0 0
study-200-6-010-6 200 6 0.1 115.740411043167 0.001 1 30 30 30 30 30 0 0
study-200-8-000-6 200 8 0 3604.19314193726 0.001 0 36 31 36 31 NA 1 0
study-200-8-010-6 200 8 0.1 3604.21594190598 0.001 0 36 31 36 31 NA 1 0
study-300-5-000-6 300 5 0 3604.68706893921 0.001 0 31 29 31 29 NA 1 0
study-300-5-010-6 300 5 0.1 3604.77718997002 0.001 0 31 29 31 29 NA 1 0
study-300-7-000-6 300 7 0 3605.72822499275 0.001 0 31 29 31 29 NA 1 0
study-300-7-010-6 300 7 0.1 3606.06277489662 0.001 0 31 29 31 29 NA 1 0
weee-200-4-025-7 200 4 0.25 7.44596290588379 0.05 1 0.538655538354522 0.538655538354522 0.538655538354522 0.538655538354522 0.538655538354522 0 0
weee-200-4-025-7 200 4 0.25 7.45006704330444 0.01 1 0.538655538354522 0.538655538354522 0.538655538354522 0.538655538354522 0.538655538354522 0 0
weee-200-4-025-7 200 4 0.25 7.70149683952332 0.001 1 0.538655538354522 0.538655538354522 0.538655538354522 0.538655538354522 0.538655538354522 0 0
weee-200-4-050-7 200 4 0.5 7.40535402297974 0.05 1 0.538655538354522 0.538655538354522 0.538655538354522 0.538655538354522 0.538655538354522 0 0
weee-200-4-050-7 200 4 0.5 7.66869592666626 0.01 1 0.538655538354522 0.538655538354522 0.538655538354522 0.538655538354522 0.538655538354522 0 0
weee-200-4-050-7 200 4 0.5 7.82380199432373 0.001 1 0.538655538354522 0.538655538354522 0.538655538354522 0.538655538354522 0.538655538354522 0 0
weee-200-4-075-7 200 4 0.75 7.34572196006775 0.05 1 0.538655538354522 0.538655538354522 0.538655538354522 0.538655538354522 0.538655538354522 0 0
weee-200-4-075-7 200 4 0.75 7.30930304527283 0.01 1 0.538655538354522 0.538655538354522 0.538655538354522 0.538655538354522 0.538655538354522 0 0
weee-200-4-075-7 200 4 0.75 7.47309303283691 0.001 1 0.538655538354522 0.538655538354522 0.538655538354522 0.538655538354522 0.538655538354522 0 0
weee-200-4-100-7 200 4 1 11.1462318897247 0.05 5 0.538655538354522 0.538655538354522 0.533094731168861 0.533094731168861 0.533094731168861 0 0
weee-200-4-100-7 200 4 1 11.9948451519012 0.01 6 0.538655538354522 0.538655538354522 0.531018129257373 0.531018129257373 0.531018129257374 0 0
weee-200-4-100-7 200 4 1 14.4311761856079 0.001 9 0.538655538354522 0.538655538354522 0.520749990572251 0.520749990572251 0.520749990572252 0 0
weee-200-6-025-7 200 6 0.25 7.86333918571472 0.05 1 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515975 0 0
weee-200-6-025-7 200 6 0.25 7.76122903823853 0.01 1 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515975 0 0
weee-200-6-025-7 200 6 0.25 10.6741518974304 0.001 1 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515975 0 0
weee-200-6-050-7 200 6 0.5 7.96915984153748 0.05 1 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515975 0 0
weee-200-6-050-7 200 6 0.5 8.02767515182495 0.01 1 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515975 0 0
weee-200-6-050-7 200 6 0.5 9.41693806648254 0.001 1 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515975 0 0
weee-200-6-075-7 200 6 0.75 8.05772709846497 0.05 1 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515975 0 0
weee-200-6-075-7 200 6 0.75 8.02851414680481 0.01 1 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515975 0 0
weee-200-6-075-7 200 6 0.75 14.4327130317688 0.001 1 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515975 0 0
weee-200-6-100-7 200 6 1 7.70925807952881 0.05 1 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515975 0 0
weee-200-6-100-7 200 6 1 8.43959522247314 0.01 1 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515975 0 0
weee-200-6-100-7 200 6 1 8.53459405899048 0.001 1 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515974 0.699109282515975 0 0
weee-200-8-025-7 200 8 0.25 8.33373785018921 0.05 1 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 0 0
weee-200-8-025-7 200 8 0.25 8.6287670135498 0.01 1 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 0 0
weee-200-8-025-7 200 8 0.25 51.5076820850372 0.001 1 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 0 0
weee-200-8-050-7 200 8 0.5 8.62214517593384 0.05 1 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 0 0
weee-200-8-050-7 200 8 0.5 8.56435394287109 0.01 1 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 0 0
weee-200-8-050-7 200 8 0.5 37.273689031601 0.001 1 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 0 0
weee-200-8-075-7 200 8 0.75 8.78671097755432 0.05 1 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 0 0
weee-200-8-075-7 200 8 0.75 9.22106099128723 0.01 1 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 0 0
weee-200-8-075-7 200 8 0.75 134.584219932556 0.001 1 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 0 0
weee-200-8-100-7 200 8 1 11.4056789875031 0.05 1 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 0 0
weee-200-8-100-7 200 8 1 9.54344701766968 0.01 1 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 0 0
weee-200-8-100-7 200 8 1 566.595623016357 0.001 1 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 1.25341080755672 0 0
weee-300-5-025-7 300 5 0.25 8.39681601524353 0.05 1 0.575372163759249 0.575372163759249 0.575372163759249 0.575372163759249 0.575372163759249 0 0
weee-300-5-025-7 300 5 0.25 8.87291097640991 0.01 1 0.575372163759249 0.575372163759249 0.575372163759249 0.575372163759249 0.575372163759249 0 0
weee-300-5-025-7 300 5 0.25 9.47884392738342 0.001 1 0.575372163759249 0.575372163759249 0.575372163759249 0.575372163759249 0.575372163759249 0 0
weee-300-5-050-7 300 5 0.5 8.67493891716003 0.05 1 0.575372163759249 0.575372163759249 0.575372163759249 0.575372163759249 0.575372163759249 0 0
weee-300-5-050-7 300 5 0.5 8.70107412338257 0.01 1 0.575372163759249 0.575372163759249 0.575372163759249 0.575372163759249 0.575372163759249 0 0
weee-300-5-050-7 300 5 0.5 9.1337308883667 0.001 1 0.575372163759249 0.575372163759249 0.575372163759249 0.575372163759249 0.575372163759249 0 0
