            instance  instanceType     n   m        R  beta  duplDist  seed  alpha  ubAlg  testType  tau       time  ubiTime  ubiIterToBest  ubiTtb  ubiAvgCons  ubiMinCons  ubiAvg  ubi  ubiReal   ubRbTime  ubRbIterToBest      ubrbTtb   ubRbAvgCons  ubRbMinCons  ubRbAvg    ubRb  ubRbReal  ubsTime  ubsSigma  ubsSubsetSize  ubsIter  ubsTtb  ubsBsIter  ubsIterToBest  bsNumColorCalls  ubsAvgColorTime  ubs  ubsReal
   weee-400-11-100-8          weee   400  11    79801     1         0     1  0.001   ubrb        ub    1  0.0584239       NA             NA      NA          NA          NA      NA   NA       NA    0.05838             522    0.0179736    4873.57750         1843  0.00000    1843   0.90026       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-075-6          weee   400  11    79801  0.75         0     1  0.001   ubrb        ub    1  0.0580018       NA             NA      NA          NA          NA      NA   NA       NA    0.05796             419   0.00268133    4815.05500         2248  0.00000    2248   0.98199       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-050-2          weee   800  17   319601   0.5         0     1  0.001   ubrb        ub    1   0.474655       NA             NA      NA          NA          NA      NA   NA       NA    0.47460             833    0.0199338   17544.92500        10258  0.00000   10258   1.05238       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-075-3          weee   400  11    79801  0.75         0     1  0.001   ubrb        ub    1  0.0578423       NA             NA      NA          NA          NA      NA   NA       NA    0.05780             422   0.00334581    4831.47000         2065  0.00000    2065   0.94432       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-050-8          weee  2000  35  1998995   0.5         6     1  0.001   ubrb        ub    1    11.6539       NA             NA      NA          NA          NA      NA   NA       NA   11.65381            2037     0.223358  100437.46100        63272  0.00000   63272   1.05148       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
study-2000-35-010-10         study  2000  35       58   0.1   1998943     1  0.001   ubrb        ub    1    10.0628       NA             NA      NA          NA          NA      NA   NA       NA   10.06273            2005    0.0250578      26.60700           25  0.00000      25  37.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  study-400-11-010-7         study   400  11       50   0.1     79751     1  0.001   ubrb        ub    1   0.069083       NA             NA      NA          NA          NA      NA   NA       NA    0.06904             405  0.000863569      21.25250           20  0.00000      20  36.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3600-59-010-2         study  3600  59       60   0.1   6478141     1  0.001   ubrb        ub    1    80.2593       NA             NA      NA          NA          NA      NA   NA       NA   80.25921            3700      2.22244      26.64111           25  0.00000      25  38.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-100-6          weee  1600  29  1279198     1         3     1  0.001   ubrb        ub    1    5.13814       NA             NA      NA          NA          NA      NA   NA       NA    5.13808            1887     0.922544   64102.68000        45186  0.00000   45186   1.12033       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-100-4          weee  1600  29  1279197     1         4     1  0.001   ubrb        ub    1    5.14074       NA             NA      NA          NA          NA      NA   NA       NA    5.14069            1697     0.314869   64238.16750        37411  0.00000   37411   1.00622       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-025-9          weee   400  11    79801  0.25         0     1  0.001   ubrb        ub    1  0.0609287       NA             NA      NA          NA          NA      NA   NA       NA    0.06088             408   0.00138948    5001.36750         1808  0.00000    1808   0.87115       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-100-3          weee  1600  29  1279195     1         6     1  0.001   ubrb        ub    1    5.13981       NA             NA      NA          NA          NA      NA   NA       NA    5.13976            1880     0.910421   63583.40938        37879  0.00000   37879   1.01796       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-075-5          weee  1600  29  1279201  0.75         0     1  0.001   ubrb        ub    1    5.14226       NA             NA      NA          NA          NA      NA   NA       NA    5.14221            1645     0.142772   65338.91563        40837  0.00000   40837   1.05448       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-1600-29-000-8         study  1600  29       57     0   1279144     1  0.001   ubrb        ub    1    4.78919       NA             NA      NA          NA          NA      NA   NA       NA    4.78914            2319      2.15804      25.45500           23  0.00000      23  36.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2800-47-000-3         study  2800  47       61     0   3918540     1  0.001   ubrb        ub    1    32.8818       NA             NA      NA          NA          NA      NA   NA       NA   32.88171            3156      4.20237      27.21000           25  0.00000      25  37.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3600-59-000-1         study  3600  59       61     0   6478140     1  0.001   ubrb        ub    1    79.3864       NA             NA      NA          NA          NA      NA   NA       NA   79.38638            5792      48.3955      29.13056           27  0.00000      27  37.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3600-59-050-5          weee  3600  59  6478139   0.5        62     1  0.001   ubrb        ub    1    108.443       NA             NA      NA          NA          NA      NA   NA       NA  108.44285            5405      54.0882  326950.27278       192345  0.00000  192345   1.01465       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
study-3600-59-010-10         study  3600  59       59   0.1   6478142     1  0.001   ubrb        ub    1    79.9466       NA             NA      NA          NA          NA      NA   NA       NA   79.94656            3610     0.218694      27.59111           26  0.00000      26  38.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-100-7          weee  2000  35  1998995     1         6     1  0.001   ubrb        ub    1    11.6285       NA             NA      NA          NA          NA      NA   NA       NA   11.62847            3876      10.9012   97931.14450        58792  0.00000   58792   1.01506       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-100-6          weee   400  11    79801     1         0     1  0.001   ubrb        ub    1  0.0578912       NA             NA      NA          NA          NA      NA   NA       NA    0.05785             419   0.00268284    4815.05500         2248  0.00000    2248   0.98199       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3200-53-010-9         study  3200  53       61   0.1   5118340     1  0.001   ubrb        ub    1    52.6603       NA             NA      NA          NA          NA      NA   NA       NA   52.66027            4315      18.2819      29.62750           28  0.00000      28  38.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-075-1          weee  1600  29  1279197  0.75         4     1  0.001   ubrb        ub    1    5.11303       NA             NA      NA          NA          NA      NA   NA       NA    5.11298            1629    0.0940047   64812.99563        42698  0.00000   42698   1.07461       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-025-9          weee   800  17   319600  0.25         1     1  0.001   ubrb        ub    1   0.484667       NA             NA      NA          NA          NA      NA   NA       NA    0.48462             811   0.00647946   17507.80375         6549  0.00000    6549   0.84055       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-050-3          weee   400  11    79801   0.5         0     1  0.001   ubrb        ub    1  0.0578223       NA             NA      NA          NA          NA      NA   NA       NA    0.05778             422   0.00330395    4831.47000         2065  0.00000    2065   0.94432       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3200-53-000-9         study  3200  53       61     0   5118340     1  0.001   ubrb        ub    1    52.6117       NA             NA      NA          NA          NA      NA   NA       NA   52.61161            4315      18.2343      29.62750           28  0.00000      28  38.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2800-47-050-1          weee  2800  47  3918579   0.5        22     1  0.001   ubrb        ub    1    41.7415       NA             NA      NA          NA          NA      NA   NA       NA   41.74143            2813     0.176168  194619.54321       136495  0.00000  136495   1.10845       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-025-6          weee   400  11    79801  0.25         0     1  0.001   ubrb        ub    1  0.0585022       NA             NA      NA          NA          NA      NA   NA       NA    0.05845             419   0.00264137    4815.05500         2248  0.00000    2248   0.98199       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-025-6          weee  2400  41  2878792  0.25         9     1  0.001   ubrb        ub    1    22.9727       NA             NA      NA          NA          NA      NA   NA       NA   22.97261            2609      1.99996  142772.85333        80192  0.00000   80192   0.98135       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2400-41-000-5         study  2400  41       59     0   2878742     1  0.001   ubrb        ub    1    19.0905       NA             NA      NA          NA          NA      NA   NA       NA   19.09041            2973      4.54837      26.98500           25  0.00000      25  37.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-1200-23-010-8         study  1200  23       56   0.1    719345     1  0.001   ubrb        ub    1    1.86077       NA             NA      NA          NA          NA      NA   NA       NA    1.86072            1383     0.288311      24.02917           22  0.00000      22  36.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-025-9          weee  1600  29  1279196  0.25         5     1  0.001   ubrb        ub    1    5.16721       NA             NA      NA          NA          NA      NA   NA       NA    5.16716            1766     0.536945   65443.74313        33579  0.00000   33579   0.94250       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-075-7          weee   800  17   319601  0.75         0     1  0.001   ubrb        ub    1   0.480826       NA             NA      NA          NA          NA      NA   NA       NA    0.48077             935    0.0819175   16618.35625         9088  0.00000    9088   0.99286       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-075-9          weee  2400  41  2878786  0.75        15     1  0.001   ubrb        ub    1    22.8196       NA             NA      NA          NA          NA      NA   NA       NA   22.81955            2505     0.983746  146106.64667        84322  0.00000   84322   1.00350       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2800-47-050-3          weee  2800  47  3918567   0.5        34     1  0.001   ubrb        ub    1    41.9975       NA             NA      NA          NA          NA      NA   NA       NA   41.99745            2960      2.40058  199239.31750       129302  0.00000  129302   1.07962       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-1200-23-000-6         study  1200  23       58     0    719343     1  0.001   ubrb        ub    1    1.86671       NA             NA      NA          NA          NA      NA   NA       NA    1.86666            1263    0.0981065      26.19583           24  0.00000      24  36.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-100-9          weee  2400  41  2878786     1        15     1  0.001   ubrb        ub    1    22.8175       NA             NA      NA          NA          NA      NA   NA       NA   22.81746            2505     0.994309  146106.64667        84322  0.00000   84322   1.00350       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-025-4          weee   400  11    79801  0.25         0     1  0.001   ubrb        ub    1  0.0590565       NA             NA      NA          NA          NA      NA   NA       NA    0.05900             414   0.00217275    5182.28500         2227  0.00000    2227   0.98343       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 weee-2400-41-025-10          weee  2400  41  2878788  0.25        13     1  0.001   ubrb        ub    1    22.9323       NA             NA      NA          NA          NA      NA   NA       NA   22.93221            2613      1.99316  146355.33833       105638  0.00000  105638   1.13326       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1200-23-025-7          weee  1200  23   719398  0.25         3     1  0.001   ubrb        ub    1    1.86887       NA             NA      NA          NA          NA      NA   NA       NA    1.86881            1734     0.833239   38341.13500        24158  0.00000   24158   1.08490       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2800-47-025-8          weee  2800  47  3918585  0.25        16     1  0.001   ubrb        ub    1    41.4454       NA             NA      NA          NA          NA      NA   NA       NA   41.44535            3189      5.74274  197392.27893       133999  0.00000  133999   1.09385       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-025-4          weee  2400  41  2878785  0.25        16     1  0.001   ubrb        ub    1    22.7657       NA             NA      NA          NA          NA      NA   NA       NA   22.76569            2550      1.41124  146069.65458        88900  0.00000   88900   1.03755       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-050-8          weee   800  17   319601   0.5         0     1  0.001   ubrb        ub    1   0.478684       NA             NA      NA          NA          NA      NA   NA       NA    0.47863             835    0.0205024   17247.02750         8715  0.00000    8715   0.97488       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1200-23-100-1          weee  1200  23   719399     1         2     1  0.001   ubrb        ub    1    1.85991       NA             NA      NA          NA          NA      NA   NA       NA    1.85986            1272     0.112222   36708.35667        21828  0.00000   21828   1.02472       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-025-7          weee  1600  29  1279198  0.25         3     1  0.001   ubrb        ub    1    5.08122       NA             NA      NA          NA          NA      NA   NA       NA    5.08117            1606    0.0191909   63248.70125        38666  0.00000   38666   1.02137       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 weee-2800-47-075-10          weee  2800  47  3918581  0.75        20     1  0.001   ubrb        ub    1    41.3985       NA             NA      NA          NA          NA      NA   NA       NA   41.39848            2897      1.47462  197134.12179       117961  0.00000  117961   1.02597       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2400-41-010-7         study  2400  41       62   0.1   2878739     1  0.001   ubrb        ub    1    19.0583       NA             NA      NA          NA          NA      NA   NA       NA   19.05827            3295      7.10667      26.95458           25  0.00000      25  37.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-050-4          weee  2400  41  2878785   0.5        16     1  0.001   ubrb        ub    1    22.8183       NA             NA      NA          NA          NA      NA   NA       NA   22.81822            2550      1.40842  146069.65458        88900  0.00000   88900   1.03755       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-100-5          weee  1600  29  1279201     1         0     1  0.001   ubrb        ub    1     5.0894       NA             NA      NA          NA          NA      NA   NA       NA    5.08935            1645     0.142327   65338.91563        40837  0.00000   40837   1.05448       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-075-4          weee   800  17   319601  0.75         0     1  0.001   ubrb        ub    1   0.482423       NA             NA      NA          NA          NA      NA   NA       NA    0.48237             806   0.00373908   16378.03875         6975  0.00000    6975   0.86808       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-050-5          weee   800  17   319601   0.5         0     1  0.001   ubrb        ub    1   0.479507       NA             NA      NA          NA          NA      NA   NA       NA    0.47946             804   0.00248326   17443.50375        10479  0.00000   10479   1.08147       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2000-35-000-8         study  2000  35       59     0   1998942     1  0.001   ubrb        ub    1    10.1542       NA             NA      NA          NA          NA      NA   NA       NA   10.15417            2017    0.0866286      26.79000           25  0.00000      25  37.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  study-400-11-010-1         study   400  11       56   0.1     79745     1  0.001   ubrb        ub    1   0.067044       NA             NA      NA          NA          NA      NA   NA       NA    0.06700             580    0.0300853      22.70000           20  0.00000      20  34.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-075-1          weee   400  11    79801  0.75         0     1  0.001   ubrb        ub    1  0.0580049       NA             NA      NA          NA          NA      NA   NA       NA    0.05796             482    0.0118856    4999.15250         3076  0.00000    3076   1.17441       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3200-53-075-2          weee  3200  53  5118369  0.75        32     1  0.001   ubrb        ub    1    69.6551       NA             NA      NA          NA          NA      NA   NA       NA   69.65507            3316      2.53521  257259.08938       173994  0.00000  173994   1.08949       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-025-5          weee   400  11    79801  0.25         0     1  0.001   ubrb        ub    1  0.0584872       NA             NA      NA          NA          NA      NA   NA       NA    0.05844             404  0.000624626    4961.73250         2481  0.00000    2481   1.06402       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3600-59-100-8          weee  3600  59  6478121     1        80     1  0.001   ubrb        ub    1     109.06       NA             NA      NA          NA          NA      NA   NA       NA  109.05997            3751      4.62897  324965.52583       237244  0.00000  237244   1.13537       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-025-9          weee  2400  41  2878786  0.25        15     1  0.001   ubrb        ub    1    22.7999       NA             NA      NA          NA          NA      NA   NA       NA   22.79984            2505      1.04974  146106.64667        84322  0.00000   84322   1.00350       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1200-23-100-9          weee  1200  23   719399     1         2     1  0.001   ubrb        ub    1    1.86165       NA             NA      NA          NA          NA      NA   NA       NA    1.86160            1365     0.254482   36998.69833        18331  0.00000   18331   0.93676       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-050-6          weee  2000  35  1998994   0.5         7     1  0.001   ubrb        ub    1    11.5854       NA             NA      NA          NA          NA      NA   NA       NA   11.58539            2290      1.68352  100084.02400        62788  0.00000   62788   1.04890       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3600-59-025-3          weee  3600  59  6478127  0.25        74     1  0.001   ubrb        ub    1    107.737       NA             NA      NA          NA          NA      NA   NA       NA  107.73671            4416      24.0344  328384.58806       216931  0.00000  216931   1.08062       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
study-2800-47-000-10         study  2800  47       62     0   3918539     1  0.001   ubrb        ub    1    32.3062       NA             NA      NA          NA          NA      NA   NA       NA   32.30613            2807    0.0798834      28.99857           28  0.00000      28  38.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3600-59-050-6          weee  3600  59  6478130   0.5        71     1  0.001   ubrb        ub    1    108.718       NA             NA      NA          NA          NA      NA   NA       NA  108.71807            3907      9.29751  327050.00500       232724  0.00000  232724   1.12637       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2800-47-000-4         study  2800  47       60     0   3918541     1  0.001   ubrb        ub    1    32.8235       NA             NA      NA          NA          NA      NA   NA       NA   32.82341            2940      1.68019      27.42107           26  0.00000      26  38.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-050-9          weee  2000  35  1998992   0.5         9     1  0.001   ubrb        ub    1    11.5711       NA             NA      NA          NA          NA      NA   NA       NA   11.57101            2068     0.384714  100868.26700        65324  0.00000   65324   1.07328       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-050-1          weee  2000  35  1998995   0.5         6     1  0.001   ubrb        ub    1    11.6461       NA             NA      NA          NA          NA      NA   NA       NA   11.64606            2111     0.651792   99774.72200        60231  0.00000   60231   1.01442       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-050-7          weee  1600  29  1279198   0.5         3     1  0.001   ubrb        ub    1    5.10411       NA             NA      NA          NA          NA      NA   NA       NA    5.10406            1606    0.0190094   63248.70125        38666  0.00000   38666   1.02137       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-050-9          weee  1600  29  1279196   0.5         5     1  0.001   ubrb        ub    1    5.09928       NA             NA      NA          NA          NA      NA   NA       NA    5.09922            1766     0.528703   65443.74313        33579  0.00000   33579   0.94250       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-025-8          weee  2400  41  2878785  0.25        16     1  0.001   ubrb        ub    1    23.3059       NA             NA      NA          NA          NA      NA   NA       NA   23.30583            2579      1.70714  143626.59917       102691  0.00000  102691   1.12221       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3200-53-000-1         study  3200  53       61     0   5118340     1  0.001   ubrb        ub    1    52.7296       NA             NA      NA          NA          NA      NA   NA       NA   52.72958            3367      2.74125      27.55094           26  0.00000      26  38.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-4000-65-000-2         study  4000  65       62     0   7997939     1  0.001   ubrb        ub    1    117.841       NA             NA      NA          NA          NA      NA   NA       NA  117.84137            4001    0.0293255      28.87650           28  0.00000      28  39.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3600-59-010-9         study  3600  59       61   0.1   6478140     1  0.001   ubrb        ub    1    80.1064       NA             NA      NA          NA          NA      NA   NA       NA   80.10631            3632        0.713      28.56500           27  0.00000      27  38.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3200-53-075-5          weee  3200  53  5118377  0.75        24     1  0.001   ubrb        ub    1    69.1289       NA             NA      NA          NA          NA      NA   NA       NA   69.12889            3375      3.84572  258325.85000       171809  0.00000  171809   1.08382       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2800-47-100-2          weee  2800  47  3918567     1        34     1  0.001   ubrb        ub    1    41.1108       NA             NA      NA          NA          NA      NA   NA       NA   41.11079            3167      5.38744  197229.80536       145357  0.00000  145357   1.14086       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-1200-23-010-5         study  1200  23       54   0.1    719347     1  0.001   ubrb        ub    1    1.86598       NA             NA      NA          NA          NA      NA   NA       NA    1.86593            1203   0.00465657      24.16583           22  0.00000      22  36.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-1200-23-010-4         study  1200  23       56   0.1    719345     1  0.001   ubrb        ub    1    1.88129       NA             NA      NA          NA          NA      NA   NA       NA    1.88124            1207    0.0107292      24.34250           23  0.00000      23  37.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-075-2          weee  2400  41  2878782  0.75        19     1  0.001   ubrb        ub    1    22.9774       NA             NA      NA          NA          NA      NA   NA       NA   22.97733            2567       1.6118  145512.59500       101478  0.00000  101478   1.11389       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2800-47-050-9          weee  2800  47  3918580   0.5        21     1  0.001   ubrb        ub    1    41.3209       NA             NA      NA          NA          NA      NA   NA       NA   41.32083            2879      1.13422  197806.84821       129454  0.00000  129454   1.07785       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3600-59-100-3          weee  3600  59  6478127     1        74     1  0.001   ubrb        ub    1    107.846       NA             NA      NA          NA          NA      NA   NA       NA  107.84594            4416      24.2315  328384.58806       216931  0.00000  216931   1.08062       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2800-47-010-8         study  2800  47       63   0.1   3918538     1  0.001   ubrb        ub    1    32.9281       NA             NA      NA          NA          NA      NA   NA       NA   32.92809            2811     0.134036      28.38179           27  0.00000      27  38.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3200-53-025-2          weee  3200  53  5118369  0.25        32     1  0.001   ubrb        ub    1    69.3624       NA             NA      NA          NA          NA      NA   NA       NA   69.36234            3316      2.51797  257259.08938       173994  0.00000  173994   1.08949       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-4000-65-050-3          weee  4000  65  7997907   0.5        94     1  0.001   ubrb        ub    1    161.539       NA             NA      NA          NA          NA      NA   NA       NA  161.53876            4051       2.1321  399184.08525       269334  0.00000  269334   1.08600       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3600-59-025-7          weee  3600  59  6478147  0.25        54     1  0.001   ubrb        ub    1    107.691       NA             NA      NA          NA          NA      NA   NA       NA  107.69057            7186      107.253  327440.53472       224832  0.00000  224832   1.10488       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3200-53-000-7         study  3200  53       60     0   5118341     1  0.001   ubrb        ub    1      52.79       NA             NA      NA          NA          NA      NA   NA       NA   52.78998            3371       2.8314      27.65625           26  0.00000      26  38.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-025-1          weee  1600  29  1279197  0.25         4     1  0.001   ubrb        ub    1    5.09069       NA             NA      NA          NA          NA      NA   NA       NA    5.09064            1629    0.0931921   64812.99563        42698  0.00000   42698   1.07461       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2800-47-000-2         study  2800  47       61     0   3918540     1  0.001   ubrb        ub    1    32.6309       NA             NA      NA          NA          NA      NA   NA       NA   32.63085            2840     0.471199      27.51000           26  0.00000      26  38.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-025-6          weee   800  17   319601  0.25         0     1  0.001   ubrb        ub    1   0.479694       NA             NA      NA          NA          NA      NA   NA       NA    0.47964             866     0.040173   17016.82500        10466  0.00000   10466   1.06263       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-100-7          weee  1600  29  1279198     1         3     1  0.001   ubrb        ub    1    5.11993       NA             NA      NA          NA          NA      NA   NA       NA    5.11988            1606    0.0190834   63248.70125        38666  0.00000   38666   1.02137       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-1600-29-010-1         study  1600  29       61   0.1   1279140     1  0.001   ubrb        ub    1    4.69473       NA             NA      NA          NA          NA      NA   NA       NA    4.69468            1630    0.0868705      27.26875           26  0.00000      26  37.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2000-35-010-6         study  2000  35       59   0.1   1998942     1  0.001   ubrb        ub    1    10.0715       NA             NA      NA          NA          NA      NA   NA       NA   10.07145            2028     0.142894      27.51900           26  0.00000      26  37.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-100-9          weee  1600  29  1279196     1         5     1  0.001   ubrb        ub    1     5.1247       NA             NA      NA          NA          NA      NA   NA       NA    5.12465            1766     0.532088   65443.74313        33579  0.00000   33579   0.94250       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2400-41-000-1         study  2400  41       60     0   2878741     1  0.001   ubrb        ub    1     19.112       NA             NA      NA          NA          NA      NA   NA       NA   19.11197            3289       7.1242      27.19208           25  0.00000      25  37.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3600-59-025-5          weee  3600  59  6478139  0.25        62     1  0.001   ubrb        ub    1    108.839       NA             NA      NA          NA          NA      NA   NA       NA  108.83891            5405      54.6043  326950.27278       192345  0.00000  192345   1.01465       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-100-5          weee   800  17   319601     1         0     1  0.001   ubrb        ub    1   0.482888       NA             NA      NA          NA          NA      NA   NA       NA    0.48283             804   0.00233693   17443.50375        10479  0.00000   10479   1.08147       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-050-9          weee  2400  41  2878786   0.5        15     1  0.001   ubrb        ub    1    22.7242       NA             NA      NA          NA          NA      NA   NA       NA   22.72410            2505     0.995026  146106.64667        84322  0.00000   84322   1.00350       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-025-3          weee  2400  41  2878789  0.25        12     1  0.001   ubrb        ub    1    22.9512       NA             NA      NA          NA          NA      NA   NA       NA   22.95117            4131      16.5811  144212.33333        84857  0.00000   84857   1.01318       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-1600-29-010-5         study  1600  29       56   0.1   1279145     1  0.001   ubrb        ub    1    4.77082       NA             NA      NA          NA          NA      NA   NA       NA    4.77077            1633     0.099927      24.70625           23  0.00000      23  37.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-075-7          weee   400  11    79801  0.75         0     1  0.001   ubrb        ub    1  0.0583558       NA             NA      NA          NA          NA      NA   NA       NA    0.05831             407   0.00101899    5153.35500         2362  0.00000    2362   1.01333       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
