            instance  instanceType     n   m        R  beta  duplDist  seed  alpha  ubAlg  testType  tau       time  ubiTime  ubiIterToBest  ubiTtb  ubiAvgCons  ubiMinCons  ubiAvg  ubi  ubiReal  ubRbTime  ubRbIterToBest  ubrbTtb  ubRbAvgCons  ubRbMinCons  ubRbAvg  ubRb  ubRbReal     ubsTime  ubsSigma  ubsSubsetSize  ubsIter     ubsTtb  ubsBsIter  ubsIterToBest  ubsNumImproves  ubsNumColorCalls  ubsAvgColorTime     ubs   ubsReal
 weee-1200-23-100-12          weee  1200  23   719401     1         0     1  0.001    ubs        ub    1    1.38308       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     1.38302         3             69      138          0          0             -1               0               138          0.00176   20188   0.99033
 weee-3200-53-100-14          weee  3200  53  5118363     1        38     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00041         3            159        1          0          0             -1               0                 1       1783.16596  161572   1.05151
study-1600-29-010-20         study  1600  29       58   0.1   1279143     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00027         3             87        2    493.209          5              1               1                 7        257.02363      24  36.00000
study-2400-41-010-16         study  2400  41       61   0.1   2878740     1  0.001    ubs        ub    1    1800.01       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.01494         3            123        1    1800.01          4              1               1                 4        449.33444      30  41.00000
  weee-400-11-100-27          weee   400  11    79801     1         0     1  0.001    ubs        ub    1   0.171424       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.17138         3             33       66          0          0             -1               0                66          0.00170    1977   0.89741
 weee-1600-29-100-17          weee  1600  29  1279201     1         0     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00034         3             87        1          0          0             -1               0                 1       1798.22432   41625   1.07247
 weee-4000-65-100-21          weee  4000  65  7997905     1        96     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00047         3            195      344          0          0             -1               0               344          5.07049  275690   1.10087
 study-800-17-010-24         study   800  17       56   0.1    319545     1  0.001    ubs        ub    1   0.631993       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.63196         3             51      102   0.164067         10              2               2               112          0.00315      20  34.00000
study-2000-35-010-20         study  2000  35       58   0.1   1998943     1  0.001    ubs        ub    1    1800.01       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.01038         3            105        1    1800.01          4              1               1                 4        449.64398      29  41.00000
 weee-1200-23-100-22          weee  1200  23   719401     1         0     1  0.001    ubs        ub    1    1.32647       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     1.32644         3             69      138          0          0             -1               0               138          0.00178   21930   1.02838
 weee-3200-53-100-25          weee  3200  53  5118360     1        41     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00040         3            159        1          0          0             -1               0                 1       1783.45251  196630   1.16023
 study-400-11-010-11         study   400  11       51   0.1     79750     1  0.001    ubs        ub    1   0.158269       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.15823         3             33       66  0.0425888         10              5               2                76          0.00138      18  34.00000
 weee-3200-53-100-12          weee  3200  53  5118352     1        49     1  0.001    ubs        ub    1    972.393       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA   972.39270         3            159      318          0          0             -1               0               318          2.97317  162610   1.05404
 weee-1600-29-100-14          weee  1600  29  1279197     1         4     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00035         3             87       22          0          0             -1               0                22         81.72819   35162   0.97284
  weee-400-11-100-18          weee   400  11    79801     1         0     1  0.001    ubs        ub    1   0.127634       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.12760         3             33       66          0          0             -1               0                66          0.00119    2478   1.04187
 weee-2000-35-100-18          weee  2000  35  1998995     1         6     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00033         3            105        1          0          0             -1               0                 1       1796.46152   65393   1.06352
 weee-4000-65-100-28          weee  4000  65  7997905     1        96     1  0.001    ubs        ub    1     67.386       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    67.38592         3            195      390          0          0             -1               0               390          0.04221  281152   1.10387
 study-800-17-010-20         study   800  17       55   0.1    319546     1  0.001    ubs        ub    1    2.97378       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     2.97374         3             51      102   0.153931          5              1               1               107          0.02531      21  35.00000
 weee-3200-53-100-17          weee  3200  53  5118357     1        44     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00041         3            159        1          0          0             -1               0                 1       1783.52304  181594   1.11374
study-1200-23-010-13         study  1200  23       55   0.1    719346     1  0.001    ubs        ub    1    917.189       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA   917.18865         3             69      138   0.598179          5              1               1               143          6.40742      21  35.00000
  weee-400-11-100-28          weee   400  11    79801     1         0     1  0.001    ubs        ub    1   0.129936       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.12991         3             33       66          0          0             -1               0                66          0.00120    2536   1.07750
study-2000-35-010-27         study  2000  35       57   0.1   1998944     1  0.001    ubs        ub    1    1800.01       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.01044         3            105        1    1800.01          4              1               1                 4        449.67434      28  41.00000
  weee-400-11-100-15          weee   400  11    79801     1         0     1  0.001    ubs        ub    1    0.12865       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.12862         3             33       66          0          0             -1               0                66          0.00119    2532   1.05158
 weee-2400-41-100-30          weee  2400  41  2878793     1         8     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00033         3            123        5          0          0             -1               0                 5        358.62356   95768   1.08284
 study-400-11-010-18         study   400  11       52   0.1     79749     1  0.001    ubs        ub    1   0.138697       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.13866         3             33       66  0.0236775          5              1               1                71          0.00133      19  34.00000
 weee-1600-29-100-29          weee  1600  29  1279199     1         2     1  0.001    ubs        ub    1    3.14006       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     3.14002         3             87      174          0          0             -1               0               174          0.00174   39937   1.04907
 weee-2400-41-100-22          weee  2400  41  2878786     1        15     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00031         3            123      108          0          0             -1               0               108         16.58840   98873   1.09890
study-2000-35-010-29         study  2000  35       56   0.1   1998945     1  0.001    ubs        ub    1    1800.01       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.01220         3            105        1    1800.01          4              1               1                 4        449.63687      28  41.00000
study-1200-23-010-24         study  1200  23       58   0.1    719343     1  0.001    ubs        ub    1    848.816       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA   848.81550         3             69      138    57.6496         10              2               2               148          5.72851      22  35.00000
  weee-800-17-100-23          weee   800  17   319601     1         0     1  0.001    ubs        ub    1   0.451198       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.45116         3             51      102          0          0             -1               0               102          0.00138    8998   0.96880
study-1600-29-010-21         study  1600  29       59   0.1   1279142     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00027         3             87        2    100.508          5              1               1                 7        257.04061      23  36.00000
 weee-3200-53-100-24          weee  3200  53  5118369     1        32     1  0.001    ubs        ub    1    26.5747       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    26.57464         3            159      318          0          0             -1               0               318          0.00240  173231   1.08568
study-3600-59-010-16         study  3600  59       62   0.1   6478139     1  0.001    ubs        ub    1    1800.03       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.03190         3            177        1    1800.03          4              1               1                 4        447.93785      31  42.00000
study-4000-65-010-29         study  4000  65       62   0.1   7997939     1  0.001    ubs        ub    1    1800.05       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.04548         3            195        1    1800.05          4              1               1                 4        447.10610      31  42.00000
 weee-2000-35-100-29          weee  2000  35  1998993     1         8     1  0.001    ubs        ub    1    9.87748       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     9.87744         3            105      210    6.93258         16             10               1               226          0.01761   65840   1.06956
 study-800-17-010-26         study   800  17       54   0.1    319547     1  0.001    ubs        ub    1    2.20505       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     2.20500         3             51      102  0.0999458          4              1               1               106          0.01793      20  35.00000
  weee-400-11-100-12          weee   400  11    79801     1         0     1  0.001    ubs        ub    1   0.136486       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.13645         3             33       66          0          0             -1               0                66          0.00126    2268   0.99318
 study-800-17-010-18         study   800  17       55   0.1    319546     1  0.001    ubs        ub    1   0.589397       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.58936         3             51      102   0.194041         10              2               2               112          0.00247      20  34.00000
study-4000-65-010-16         study  4000  65       62   0.1   7997939     1  0.001    ubs        ub    1    1800.05       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.04571         3            195        1    1800.05          4              1               1                 4        446.95324      31  42.00000
 study-800-17-010-29         study   800  17       56   0.1    319545     1  0.001    ubs        ub    1    1.11355       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     1.11351         3             51      102   0.763599         10             12               2               112          0.00729      21  34.00000
 study-400-11-010-20         study   400  11       50   0.1     79751     1  0.001    ubs        ub    1   0.150265       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.15023         3             33       66  0.0270452          5              1               1                71          0.00142      18  34.00000
  weee-400-11-100-11          weee   400  11    79801     1         0     1  0.001    ubs        ub    1   0.136247       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.13621         3             33       66          0          0             -1               0                66          0.00138    1948   0.91924
 weee-1600-29-100-24          weee  1600  29  1279196     1         5     1  0.001    ubs        ub    1    3.23734       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     3.23730         3             87      174          0          0             -1               0               174          0.00189   38226   1.02379
study-1200-23-010-27         study  1200  23       56   0.1    719345     1  0.001    ubs        ub    1    15.9078       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    15.90774         3             69      138    12.6481         10              2               2               148          0.10122      22  35.00000
 weee-1200-23-100-21          weee  1200  23   719401     1         0     1  0.001    ubs        ub    1     1.2068       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     1.20676         3             69      138          0          0             -1               0               138          0.00156   18188   0.93452
 weee-2000-35-100-11          weee  2000  35  1998999     1         2     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00370         3            105        7       1800          6              7               1                12        149.69241   63747   1.05617
 weee-1600-29-100-28          weee  1600  29  1279197     1         4     1  0.001    ubs        ub    1      3.488       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     3.48796         3             87      174          0          0             -1               0               174          0.00174   36300   0.99103
 study-800-17-010-11         study   800  17       55   0.1    319546     1  0.001    ubs        ub    1   0.960487       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.96045         3             51      102   0.682806         10             23               2               112          0.00607      20  34.00000
study-2800-47-010-28         study  2800  47       60   0.1   3918541     1  0.001    ubs        ub    1    1800.02       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.01939         3            141        1    1800.02          4              1               1                 4        449.08271      31  42.00000
  weee-800-17-100-18          weee   800  17   319601     1         0     1  0.001    ubs        ub    1   0.431262       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.43123         3             51      102          0          0             -1               0               102          0.00127    8749   0.97648
study-3600-59-010-19         study  3600  59       61   0.1   6478140     1  0.001    ubs        ub    1    1800.04       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.03729         3            177        1    1800.04          4              1               1                 4        447.92734      31  42.00000
study-1600-29-010-24         study  1600  29       58   0.1   1279143     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00029         3             87        2     85.292          5              1               1                 7        257.04462      22  36.00000
 weee-2800-47-100-13          weee  2800  47  3918577     1        24     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00050         3            141        6          0          0             -1               0                 6        298.24967  147051   1.14190
 weee-1200-23-100-30          weee  1200  23   719400     1         1     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00021         3             69        1          0          0             -1               0                 1       1799.51251   21598   1.02505
 weee-3600-59-100-19          weee  3600  59  6478131     1        70     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00048         3            177        1          0          0             -1               0                 1       1775.59316  231429   1.11505
study-2800-47-010-20         study  2800  47       60   0.1   3918541     1  0.001    ubs        ub    1    1800.02       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.02356         3            141        1    1800.02          4              1               1                 4        449.03222      29  41.00000
study-3600-59-010-13         study  3600  59       62   0.1   6478139     1  0.001    ubs        ub    1    1800.04       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.03699         3            177        1    1800.04          4              1               1                 4        447.93450      31  42.00000
 study-800-17-010-19         study   800  17       54   0.1    319547     1  0.001    ubs        ub    1   0.446306       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.44627         3             51      102  0.0900042         10              2               2               112          0.00133      20  34.00000
 study-400-11-010-12         study   400  11       52   0.1     79749     1  0.001    ubs        ub    1   0.135168       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.13514         3             33       66  0.0338684         10              2               2                76          0.00119      18  33.00000
 weee-3600-59-100-14          weee  3600  59  6478136     1        65     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00049         3            177      112          0          0             -1               0               112         15.82662  210356   1.06636
 weee-3200-53-100-20          weee  3200  53  5118368     1        33     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00042         3            159        1          0          0             -1               0                 1       1783.61917  161712   1.04778
study-2000-35-010-26         study  2000  35       58   0.1   1998943     1  0.001    ubs        ub    1    1800.01       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.01175         3            105        1    1800.01          4              1               1                 4        449.66601      28  40.00000
 weee-3600-59-100-18          weee  3600  59  6478146     1        55     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00049         3            177        2          0          0             -1               0                 2        887.67230  215915   1.07871
study-1200-23-010-30         study  1200  23       55   0.1    719346     1  0.001    ubs        ub    1    19.8163       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    19.81624         3             69      138    18.6448         10              2               2               148          0.12548      20  34.00000
 weee-1200-23-100-16          weee  1200  23   719401     1         0     1  0.001    ubs        ub    1     4.3471       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     4.34706         3             69      138          0          0             -1               0               138          0.02290   16191   0.88202
 weee-2800-47-100-16          weee  2800  47  3918569     1        32     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00036         3            141      103          0          0             -1               0               103         17.35412  123402   1.05064
  weee-400-11-100-13          weee   400  11    79801     1         0     1  0.001    ubs        ub    1   0.128339       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.12831         3             33       66          0          0             -1               0                66          0.00114    2280   1.00099
 weee-3200-53-100-26          weee  3200  53  5118356     1        45     1  0.001    ubs        ub    1    1800.01       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.01176         3            159        2    1800.01          7              2               1                 8        223.00058  188672   1.13999
study-2400-41-010-13         study  2400  41       59   0.1   2878742     1  0.001    ubs        ub    1    1800.02       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.01737         3            123        1    1800.02          4              1               1                 4        449.41243      30  41.00000
 study-400-11-010-17         study   400  11       52   0.1     79749     1  0.001    ubs        ub    1   0.152083       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.15205         3             33       66  0.0367298         10              2               2                76          0.00125      18  33.00000
 weee-2800-47-100-19          weee  2800  47  3918579     1        22     1  0.001    ubs        ub    1    17.8813       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    17.88123         3            141      282          0          0             -1               0               282          0.00222  113360   1.00448
study-2800-47-010-21         study  2800  47       60   0.1   3918541     1  0.001    ubs        ub    1    1800.02       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.02013         3            141        1    1800.02          4              1               1                 4        449.05494      30  41.00000
 weee-2000-35-100-30          weee  2000  35  1998996     1         5     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00034         3            105      156    3.95124         16              1               1               172         10.43362   64602   1.06038
study-4000-65-010-13         study  4000  65       61   0.1   7997940     1  0.001    ubs        ub    1    1800.05       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.04545         3            195        1    1800.05          4              1               1                 4        447.13915      30  42.00000
 weee-3600-59-100-30          weee  3600  59  6478119     1        82     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00041         3            177        1          0          0             -1               0                 1       1776.45722  235688   1.13706
study-3200-53-010-13         study  3200  53       59   0.1   5118342     1  0.001    ubs        ub    1    1800.03       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.02953         3            159        1    1800.03          4              1               1                 4        448.59418      30  42.00000
study-1600-29-010-13         study  1600  29       58   0.1   1279143     1  0.001    ubs        ub    1    1800.01       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00648         3             87        1    1800.01          4              1               1                 4        449.82893      27  39.00000
study-2400-41-010-30         study  2400  41       60   0.1   2878741     1  0.001    ubs        ub    1    1800.02       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.01735         3            123        1    1800.02          4              1               1                 4        449.41702      29  41.00000
 study-400-11-010-13         study   400  11       49   0.1     79752     1  0.001    ubs        ub    1    0.14263       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.14260         3             33       66  0.0267769          4              1               1                70          0.00132      17  34.00000
study-3600-59-010-12         study  3600  59       61   0.1   6478140     1  0.001    ubs        ub    1    1800.04       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.03704         3            177        1    1800.04          4              1               1                 4        447.94347      31  42.00000
study-4000-65-010-17         study  4000  65       62   0.1   7997939     1  0.001    ubs        ub    1    1800.05       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.04546         3            195        1    1800.05          4              1               1                 4        447.12248      31  42.00000
study-2800-47-010-27         study  2800  47       62   0.1   3918539     1  0.001    ubs        ub    1    1800.02       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.02024         3            141        1    1800.02          4              1               1                 4        449.07446      30  41.00000
  weee-800-17-100-27          weee   800  17   319601     1         0     1  0.001    ubs        ub    1   0.452349       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.45232         3             51      102   0.181325         13              1               1               115          0.00142    8183   0.93896
study-1600-29-010-16         study  1600  29       56   0.1   1279145     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00027         3             87        2    3.62249          5              1               1                 7        257.04494      22  36.00000
 weee-2800-47-100-20          weee  2800  47  3918582     1        19     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00035         3            141        1          0          0             -1               0                 1       1789.97619  137804   1.11102
study-3600-59-010-29         study  3600  59       62   0.1   6478139     1  0.001    ubs        ub    1    1800.04       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.03723         3            177        1    1800.04          4              1               1                 4        447.93593      31  42.00000
 weee-3600-59-100-25          weee  3600  59  6478133     1        68     1  0.001    ubs        ub    1    41.6302       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    41.63021         3            177      354          0          0             -1               0               354          0.00288  213209   1.07445
study-2800-47-010-16         study  2800  47       62   0.1   3918539     1  0.001    ubs        ub    1    1800.02       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.02002         3            141        1    1800.02          4              1               1                 4        449.01923      30  41.00000
study-2000-35-010-30         study  2000  35       57   0.1   1998944     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00030         3            105        2    539.511          5              1               1                 7        256.93123      24  37.00000
 weee-2800-47-100-28          weee  2800  47  3918576     1        25     1  0.001    ubs        ub    1    17.5098       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    17.50975         3            141      282          0          0             -1               0               282          0.00233  126108   1.05737
study-2000-35-010-19         study  2000  35       60   0.1   1998941     1  0.001    ubs        ub    1    1800.01       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.01177         3            105        1    1800.01          5              1               1                 5        359.73667      27  39.00000
 weee-2400-41-100-18          weee  2400  41  2878789     1        12     1  0.001    ubs        ub    1    11.6358       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    11.63575         3            123      246          0          0             -1               0               246          0.00335   96039   1.07668
study-1600-29-010-30         study  1600  29       59   0.1   1279142     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00024         3             87       10    1187.69          5              1               1                15        119.94693      23  36.00000
 weee-2000-35-100-20          weee  2000  35  1998993     1         8     1  0.001    ubs        ub    1    6.25546       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     6.25543         3            105      210          0          0             -1               0               210          0.00203   60677   1.02583
study-4000-65-010-24         study  4000  65       62   0.1   7997939     1  0.001    ubs        ub    1    1800.05       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.04565         3            195        1    1800.05          4              1               1                 4        447.13387      31  42.00000
 weee-2800-47-100-26          weee  2800  47  3918573     1        28     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00048         3            141        1          0          0             -1               0                 1       1789.53071  125018   1.05207
 weee-2800-47-100-24          weee  2800  47  3918577     1        24     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00034         3            141        1          0          0             -1               0                 1       1789.69507  121352   1.04194
 study-400-11-010-25         study   400  11       50   0.1     79751     1  0.001    ubs        ub    1   0.150219       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.15019         3             33       66   0.147084          9             64               2                75          0.00138      17  33.00000
 weee-3200-53-100-22          weee  3200  53  5118362     1        39     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00054         3            159        1          0          0             -1               0                 1       1783.54079  182131   1.12207
 weee-2000-35-100-13          weee  2000  35  1998997     1         4     1  0.001    ubs        ub    1    6.53166       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     6.53162         3            105      210          0          0             -1               0               210          0.00361   64106   1.06123
study-2400-41-010-28         study  2400  41       59   0.1   2878742     1  0.001    ubs        ub    1    1800.02       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.01732         3            123        1    1800.02          4              1               1                 4        449.41644      29  41.00000
study-2800-47-010-29         study  2800  47       59   0.1   3918542     1  0.001    ubs        ub    1    1800.02       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.02345         3            141        1    1800.02          4              1               1                 4        449.07403      28  40.00000
 weee-2400-41-100-24          weee  2400  41  2878792     1         9     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00033         3            123        2          0          0             -1               0                 2        896.97448   92993   1.06468
 weee-2000-35-100-14          weee  2000  35  1998992     1         9     1  0.001    ubs        ub    1    6.43847       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     6.43843         3            105      210          0          0             -1               0               210          0.00177   63662   1.04912
