            instance  instanceType     n   m        R  beta  duplDist  seed  alpha  ubAlg  testType  tau        time   ubiTime  ubiIterToBest       ubiTtb    ubiAvgCons  ubiMinCons        ubiAvg     ubi   ubiReal  ubRbTime  ubRbIterToBest  ubrbTtb  ubRbAvgCons  ubRbMinCons  ubRbAvg  ubRb  ubRbReal  ubsTime  ubsSigma  ubsSubsetSize  ubsIter  ubsTtb  ubsBsIter  ubsIterToBest  bsNumColorCalls  ubsAvgColorTime  ubs  ubsReal
  weee-3600-59-075-7          weee  3600  59  6478147  0.75        54     1  0.001    ubi        ub    1     12.4414  12.44133           3479       12.082  383560.31778      221842  336137.63611  203803   1.04908        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2000-35-010-1         study  2000  35       59   0.1   1998942     1  0.001    ubi        ub    1    0.801018   0.80097            130    0.0520758      34.69300          30      32.89250      29  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
study-1200-23-000-10         study  1200  23       58     0    719343     1  0.001    ubi        ub    1    0.186916   0.18687            468    0.0737093      34.61750          30      32.54167      28  40.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2800-47-010-3         study  2800  47       61   0.1   3918540     1  0.001    ubi        ub    1     2.01757   2.01753           1235     0.896929      36.27214          31      34.63464      30  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1200-23-075-6          weee  1200  23   719400  0.75         1     1  0.001    ubi        ub    1    0.348234   0.34819             73    0.0222153   46197.64333       19912   38352.48167   19912   0.98861        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-050-4          weee  1600  29  1279197   0.5         4     1  0.001    ubi        ub    1    0.849197   0.84915           1104     0.577793   80249.55750       37411   67529.34438   37411   1.00622        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2800-47-010-5         study  2800  47       61   0.1   3918540     1  0.001    ubi        ub    1     2.03209   2.03203           1493      1.08278      37.24286          31      35.51357      31  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3600-59-025-1          weee  3600  59  6478133  0.25        68     1  0.001    ubi        ub    1     12.8971  12.89702            343       1.1992  381204.91028      240181  332607.62833  238664   1.13772        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-1200-23-010-6         study  1200  23       58   0.1    719343     1  0.001    ubi        ub    1    0.182864   0.18281            443    0.0681071      34.92667          28      32.86083      28  40.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-025-8          weee   800  17   319601  0.25         0     1  0.001    ubi        ub    1    0.119086   0.11904             35   0.00548986   22359.04875        8795   17886.42625    8715   0.97488        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-050-2          weee  2000  35  1998992   0.5         9     1  0.001    ubi        ub    1      1.8068   1.80675            924     0.806994  123979.36950       66322  105508.31400   63524   1.05406        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3600-59-100-2          weee  3600  59  6478145     1        56     1  0.001    ubi        ub    1      12.677  12.67697            587      1.93935  383241.43250      222382  335118.15917  219863   1.09090        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3200-53-000-6         study  3200  53       61     0   5118340     1  0.001    ubi        ub    1     3.16278   3.16272            575     0.580084      36.59031          31      34.96000      30  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-075-9          weee  1600  29  1279196  0.75         5     1  0.001    ubi        ub    1     0.88251   0.88246            237     0.132777   81479.19937       37945   67879.88250   33579   0.94250        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-075-4          weee  2000  35  1998996  0.75         5     1  0.001    ubi        ub    1     1.74032   1.74027           1854      1.61129  123198.44500       68525  105383.51050   68462   1.10021        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-1600-29-000-7         study  1600  29       58     0   1279143     1  0.001    ubi        ub    1    0.420918   0.42086            266    0.0709655      34.33687          29      32.37375      28  41.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  study-800-17-000-9         study   800  17       56     0    319545     1  0.001    ubi        ub    1   0.0587123   0.05866            618    0.0454134      33.07500          28      30.72000      25  38.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1200-23-050-8          weee  1200  23   719401   0.5         0     1  0.001    ubi        ub    1    0.371387   0.37134              4   0.00124502   46815.91250       19768   38628.34750   18523   0.94908        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-100-6          weee   800  17   319601     1         0     1  0.001    ubi        ub    1    0.113826   0.11378            202    0.0289333   22520.81125       10987   17849.12375   10857   1.08248        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2000-35-010-5         study  2000  35       59   0.1   1998942     1  0.001    ubi        ub    1    0.784785   0.78473            668     0.263428      35.73000          30      33.96400      29  41.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3200-53-100-5          weee  3200  53  5118377     1        24     1  0.001    ubi        ub    1     8.77894   8.77889            719       1.9699  307877.58250      176690  265589.51719  171809   1.08382        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-025-6          weee  2000  35  1998994  0.25         7     1  0.001    ubi        ub    1     1.78908   1.78903            650     0.590253  123090.42650       63912  105044.63600   62788   1.04890        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  study-800-17-000-6         study   800  17       55     0    319546     1  0.001    ubi        ub    1    0.058857   0.05881            134   0.00973446      31.85125          25      29.37750      24  38.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3600-59-050-1          weee  3600  59  6478133   0.5        68     1  0.001    ubi        ub    1     12.8705  12.87044            343      1.20262  381204.91028      240181  332607.62833  238664   1.13772        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-050-3          weee   800  17   319601   0.5         0     1  0.001    ubi        ub    1    0.120461   0.12042            208    0.0311762   21753.74000       10145   17253.47375    9694   1.02114        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3200-53-075-9          weee  3200  53  5118362  0.75        39     1  0.001    ubi        ub    1     8.48213   8.48208            324     0.762477  303324.78187      194582  263428.62656  192066   1.15042        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 weee-3600-59-100-10          weee  3600  59  6478145     1        56     1  0.001    ubi        ub    1     12.6037  12.60362           1674      5.61936  386517.81583      215205  337994.41833  212104   1.06954        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  study-400-11-000-3         study   400  11       53     0     79748     1  0.001    ubi        ub    1   0.0104435   0.01039            322   0.00833571      29.41250          24      26.25500      20  36.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-075-7          weee  2400  41  2878788  0.75        13     1  0.001    ubi        ub    1     3.18935   3.18930            896      1.18287  176133.19333       88650  151022.74500   88650   1.02902        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 weee-1600-29-025-10          weee  1600  29  1279200  0.25         1     1  0.001    ubi        ub    1     0.88478   0.88473            357     0.204916   80064.54625       39733   67160.15375   39733   1.04167        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-050-6          weee   400  11    79801   0.5         0     1  0.001    ubi        ub    1   0.0180633   0.01801             19  0.000895564    6590.60000        2248    4792.61750    2248   0.98199        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-4000-65-050-6          weee  4000  65  7997903   0.5        98     1  0.001    ubi        ub    1      19.391  19.39096           1566      7.71734  471618.22850      301983  414416.80425  291670   1.13021        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3200-53-075-8          weee  3200  53  5118364  0.75        37     1  0.001    ubi        ub    1     8.06909   8.06904           1909      4.81743  307502.52000      194150  268939.78187  178575   1.10506        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1200-23-025-6          weee  1200  23   719400  0.25         1     1  0.001    ubi        ub    1    0.361615   0.36156             73    0.0229788   46197.64333       19912   38352.48167   19912   0.98861        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-800-17-010-10         study   800  17       55   0.1    319546     1  0.001    ubi        ub    1   0.0613863   0.06133            238     0.018168      32.21250          26      29.79125      24  38.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-100-7          weee   800  17   319601     1         0     1  0.001    ubi        ub    1    0.122551   0.12250             68    0.0103023   22105.93125        9088   17408.07125    9088   0.99286        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-025-8          weee  1600  29  1279196  0.25         5     1  0.001    ubi        ub    1    0.890042   0.88999              2  0.000910066   79867.89125       43525   67089.76688   39314   1.03645        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-025-5          weee  1600  29  1279201  0.25         0     1  0.001    ubi        ub    1    0.883789   0.88374             82    0.0446745   81437.23563       40837   68265.27250   40659   1.05175        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-050-7          weee   400  11    79801   0.5         0     1  0.001    ubi        ub    1   0.0171797   0.01713              4  0.000244446    6931.09500        2657    5194.75000    2362   1.01333        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2800-47-075-3          weee  2800  47  3918567  0.75        34     1  0.001    ubi        ub    1     5.36465   5.36459             41    0.0758992  235820.35571      135115  204720.62929  127382   1.07125        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  study-800-17-010-9         study   800  17       56   0.1    319545     1  0.001    ubi        ub    1   0.0566573   0.05661            618    0.0436728      33.07500          28      30.72000      25  38.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-075-8          weee   400  11    79801  0.75         0     1  0.001    ubi        ub    1   0.0181717   0.01813             88   0.00409057    6659.57750        1904    4974.65500    1831   0.89616        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1200-23-025-5          weee  1200  23   719400  0.25         1     1  0.001    ubi        ub    1     0.37802   0.37797            169    0.0528565   46097.60417       18582   37708.96083   17147   0.91050        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-4000-65-100-1          weee  4000  65  7997895     1       106     1  0.001    ubi        ub    1     18.5177  18.51765           3696      17.0814  471857.17250      275052  415750.81750  265952   1.07899        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-400-11-000-10         study   400  11       51     0     79750     1  0.001    ubi        ub    1   0.0103303   0.01028            158   0.00412274      28.89000          22      25.81000      20  36.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3200-53-025-4          weee  3200  53  5118361  0.25        40     1  0.001    ubi        ub    1     8.22659   8.22654            693      1.77313  307924.31250      190536  266055.62656  179204   1.10475        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1200-23-075-8          weee  1200  23   719401  0.75         0     1  0.001    ubi        ub    1    0.381489   0.38143              4   0.00128256   46815.91250       19768   38628.34750   18523   0.94908        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3600-59-000-7         study  3600  59       65     0   6478136     1  0.001    ubi        ub    1     4.15476   4.15471            518      0.59942      39.86472          34      38.34750      34  43.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-075-6          weee  1600  29  1279198  0.75         3     1  0.001    ubi        ub    1       0.888   0.88795           1371      0.76966   79898.37875       45633   67233.74625   44332   1.10984        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3200-53-000-3         study  3200  53       63     0   5118338     1  0.001    ubi        ub    1     3.05819   3.05814            346     0.341997      38.65406          32      37.01125      32  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3200-53-010-2         study  3200  53       59   0.1   5118342     1  0.001    ubi        ub    1     3.08502   3.08497           1148      1.10026      36.60219          32      34.97563      30  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 weee-3200-53-075-10          weee  3200  53  5118370  0.75        31     1  0.001    ubi        ub    1     8.65806   8.65800            146      0.38829  304903.45687      167640  263271.68938  167640   1.06931        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2000-35-010-7         study  2000  35       58   0.1   1998943     1  0.001    ubi        ub    1    0.785616   0.78556             90    0.0363705      35.64050          31      33.75950      29  41.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-800-17-000-10         study   800  17       55     0    319546     1  0.001    ubi        ub    1   0.0591281   0.05908            238    0.0175623      32.21250          26      29.79125      24  38.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-050-7          weee   800  17   319601   0.5         0     1  0.001    ubi        ub    1       0.122   0.12195             68    0.0102322   22105.93125        9088   17408.07125    9088   0.99286        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2800-47-050-6          weee  2800  47  3918579   0.5        22     1  0.001    ubi        ub    1     5.31285   5.31280            526      1.01141  236504.23893      124713  204377.35750  119413   1.03053        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-800-17-050-10          weee   800  17   319601   0.5         0     1  0.001    ubi        ub    1       0.118   0.11794            240    0.0369502   22064.73375        9439   17762.31125    9439   1.01164        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2800-47-100-5          weee  2800  47  3918584     1        17     1  0.001    ubi        ub    1     5.24407   5.24401           2296      4.24706  232456.71821      136555  200197.98321  134434   1.10525        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-050-7          weee  2000  35  1998995   0.5         6     1  0.001    ubi        ub    1     1.83979   1.83974            267     0.239908  121209.13150       71803  102580.82000   58792   1.01506        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-4000-65-000-7         study  4000  65       63     0   7997938     1  0.001    ubi        ub    1     7.57589   7.57583           1025      1.80133      38.14575          33      36.63925      32  43.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-075-6          weee  2000  35  1998994  0.75         7     1  0.001    ubi        ub    1     1.78523   1.78517            650     0.582907  123090.42650       63912  105044.63600   62788   1.04890        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-025-3          weee  1600  29  1279195  0.25         6     1  0.001    ubi        ub    1    0.900255   0.90021            175     0.101071   79577.56062       37879   66103.89937   37717   1.01595        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 weee-4000-65-075-10          weee  4000  65  7997920  0.75        81     1  0.001    ubi        ub    1     18.6039  18.60382           2382      10.9185  476701.76800      267077  415603.38175  254456   1.05263        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-4000-65-050-1          weee  4000  65  7997895   0.5       106     1  0.001    ubi        ub    1       18.16  18.15996           3696      16.8074  471857.17250      275052  415750.81750  265952   1.07899        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3600-59-075-5          weee  3600  59  6478139  0.75        62     1  0.001    ubi        ub    1     12.3335  12.33349            254     0.917369  385429.10667      193627  335647.21472  184209   0.99236        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-100-3          weee   400  11    79801     1         0     1  0.001    ubi        ub    1   0.0197288   0.01967             22   0.00112281    6702.33000        2065    4842.03000    2065   0.94432        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-075-1          weee  2000  35  1998995  0.75         6     1  0.001    ubi        ub    1     1.83354   1.83348            194     0.187498  122545.72850       60231  103622.34950   59846   1.01080        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  study-800-17-000-5         study   800  17       54     0    319547     1  0.001    ubi        ub    1   0.0531967   0.05313            251    0.0168845      32.00875          26      29.54500      24  38.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-025-3          weee  2000  35  1998996  0.25         5     1  0.001    ubi        ub    1     1.83223   1.83218             34    0.0284316  128455.20350       63755  106949.48250   62486   1.03687        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-025-7          weee   400  11    79801  0.25         0     1  0.001    ubi        ub    1   0.0168367   0.01679              4  0.000230831    6931.09500        2657    5194.75000    2362   1.01333        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-1600-29-010-9         study  1600  29       59   0.1   1279142     1  0.001    ubi        ub    1    0.389116   0.38906            398    0.0972563      35.40125          30      33.32937      29  41.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-100-1          weee   400  11    79801     1         0     1  0.001    ubi        ub    1    0.017002   0.01696             83   0.00356238    6726.11000        3076    5093.15250    3076   1.17441        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3200-53-100-6          weee  3200  53  5118375     1        26     1  0.001    ubi        ub    1     8.34314   8.34309            656      1.66464  307540.19031      181208  266814.54563  174055   1.08686        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-4000-65-100-6          weee  4000  65  7997903     1        98     1  0.001    ubi        ub    1     18.8093  18.80920           1566      7.25004  471618.22850      301983  414416.80425  291670   1.13021        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-1200-23-000-4         study  1200  23       56     0    719345     1  0.001    ubi        ub    1    0.190145   0.19009             25   0.00394021      32.90333          27      30.83000      26  40.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 weee-2000-35-100-10          weee  2000  35  1998996     1         5     1  0.001    ubi        ub    1     1.84348   1.84342             56    0.0473819  121737.70350       57297  103911.77850   57297   0.99847        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-1600-29-010-4         study  1600  29       57   0.1   1279144     1  0.001    ubi        ub    1    0.419698   0.41965             14   0.00388694      34.25125          29      32.20375      28  41.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-025-7          weee  2400  41  2878788  0.25        13     1  0.001    ubi        ub    1     3.21832   3.21827            896       1.1993  176133.19333       88650  151022.74500   88650   1.02902        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1200-23-075-3          weee  1200  23   719398  0.75         3     1  0.001    ubi        ub    1    0.381164   0.38111             23   0.00746292   46309.53250       24161   38206.50083   23499   1.07397        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-050-6          weee  2400  41  2878792   0.5         9     1  0.001    ubi        ub    1     3.13991   3.13986            209     0.293992  174815.19042       92137  150139.13208   80192   0.98135        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1200-23-025-1          weee  1200  23   719399  0.25         2     1  0.001    ubi        ub    1    0.390682   0.39063            260    0.0841596   46792.84500       18884   38194.41417   18837   0.95063        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-4000-65-000-1         study  4000  65       62     0   7997939     1  0.001    ubi        ub    1     6.39667   6.39662            957      1.58749      39.04225          34      37.64250      33  43.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
study-1600-29-000-10         study  1600  29       57     0   1279144     1  0.001    ubi        ub    1    0.387635   0.38759            496     0.119531      34.01062          29      31.86688      27  40.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-075-9          weee  2000  35  1998992  0.75         9     1  0.001    ubi        ub    1     1.80549   1.80544             16    0.0169436  123736.42450       72225  104449.93450   65324   1.07328        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-025-7          weee   800  17   319601  0.25         0     1  0.001    ubi        ub    1     0.12009   0.12004             68     0.010055   22105.93125        9088   17408.07125    9088   0.99286        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1200-23-025-2          weee  1200  23   719401  0.25         0     1  0.001    ubi        ub    1    0.370763   0.37071             23   0.00745593   46697.62417       20911   38832.47417   20401   0.99216        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2400-41-010-2         study  2400  41       62   0.1   2878739     1  0.001    ubi        ub    1     1.28262   1.28257            137    0.0736539      37.08208          31      35.31208      31  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-100-2          weee  1600  29  1279197     1         4     1  0.001    ubi        ub    1    0.927414   0.92736            766     0.456733   80609.03313       45489   66542.71250   43050   1.08168        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2800-47-100-1          weee  2800  47  3918579     1        22     1  0.001    ubi        ub    1     5.20592   5.20587           1527      2.83519  233856.17536      139501  201836.95750  136495   1.10845        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-1600-29-010-3         study  1600  29       56   0.1   1279145     1  0.001    ubi        ub    1    0.410988   0.41093            229     0.058535      33.50438          28      31.45000      27  41.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-4000-65-000-8         study  4000  65       62     0   7997939     1  0.001    ubi        ub    1     6.20736   6.20732            994      1.47361      37.98500          33      36.46650      32  43.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  study-800-17-010-4         study   800  17       55   0.1    319546     1  0.001    ubi        ub    1   0.0626782   0.06262             31   0.00237766      32.16750          25      29.61750      25  39.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-100-3          weee  2400  41  2878789     1        12     1  0.001    ubi        ub    1     3.18058   3.18054           1086      1.44015  172867.44083       95465  148670.57250   84857   1.01318        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 weee-3600-59-075-10          weee  3600  59  6478145  0.75        56     1  0.001    ubi        ub    1     11.9756  11.97559           1674      5.65827  386517.81583      215205  337994.41833  212104   1.06954        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3200-53-000-2         study  3200  53       59     0   5118342     1  0.001    ubi        ub    1     3.27393   3.27387           1148      1.13933      36.60219          32      34.97563      30  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2000-35-000-4         study  2000  35       59     0   1998942     1  0.001    ubi        ub    1    0.777659   0.77761            194    0.0760172      35.66300          30      33.85250      30  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1200-23-075-1          weee  1200  23   719399  0.75         2     1  0.001    ubi        ub    1    0.387288   0.38724            260     0.082901   46792.84500       18884   38194.41417   18837   0.95063        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1200-23-100-8          weee  1200  23   719401     1         0     1  0.001    ubi        ub    1    0.376308   0.37626              4   0.00126046   46815.91250       19768   38628.34750   18523   0.94908        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
